Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz,Target
-4,-2,4,-8,-12,-4,-14,-7,-13,22,7,1,-5,-1,9,-22,-14,-1,-3,-5,1,-9,-7,5,-65,-18,15,-1,12,-18,-20,-1,9,4,5,11,-7,-23,-11,-5,-5,3,-19,1,-15,1,-25,-25,-10,-11,-12,-2,-1,1,2,-24,-15,22,-2,-14,-8,2,-5,1,LEFT
3,9,21,13,12,26,26,2,3,34,29,29,26,27,22,1,3,23,26,25,21,-23,-10,-22,-3,25,17,16,8,6,-3,26,25,21,22,31,22,-6,5,29,6,6,1,-9,-12,14,-13,-9,7,6,12,20,20,23,22,-10,-5,32,17,10,7,24,31,23,LEFT
1,20,32,26,24,39,29,3,13,53,46,44,41,42,23,13,19,41,42,33,36,7,10,7,-55,6,17,19,17,11,-20,15,26,25,23,34,17,2,1,25,22,14,-11,-6,2,16,-15,-11,4,3,11,26,17,18,10,-18,-17,17,10,-7,-4,6,14,5,LEFT
18,33,43,35,32,41,31,10,24,62,56,52,41,44,23,12,20,41,34,34,30,21,39,26,1,-5,27,19,6,-6,-7,31,34,26,25,31,14,22,10,24,5,34,-6,-11,-2,12,-20,-20,-4,-3,3,9,5,8,-1,-26,-27,8,-1,-14,-12,-2,9,-3,LEFT
5,16,26,12,7,18,3,-7,3,41,31,25,16,10,5,-3,1,20,7,11,3,-10,-12,7,11,-21,1,-5,-18,-42,-12,10,9,4,4,10,2,-30,3,-17,0,-6,-13,-6,-2,-2,-8,-17,0,1,0,8,-1,0,-6,-7,-15,25,-3,-13,6,12,21,10,LEFT
11,14,17,3,2,22,11,5,8,31,23,21,16,16,18,7,5,16,8,11,5,-32,-1,-29,-39,-23,5,-14,16,-30,-50,4,1,1,2,8,4,13,7,5,-17,-1,-11,-11,5,-8,3,-12,-2,-4,-10,1,-19,-15,-20,-8,-22,13,-18,-33,-8,-2,-1,-5,LEFT
-1,-4,-7,-18,-15,0,-8,3,-5,13,-1,-1,-12,-9,15,-9,-11,-2,-11,-15,-15,-52,-21,9,-80,5,-21,-15,20,1,-15,0,-4,-8,-9,0,1,-4,9,10,-34,-30,-6,-14,-3,-11,1,-12,2,1,-3,5,-11,-9,-10,-1,-18,21,-7,-20,4,5,15,5,LEFT
1,0,3,-1,-6,7,-1,12,-1,17,16,13,-3,-4,23,-8,-1,15,0,-5,2,13,5,4,-96,-20,-6,11,-9,15,-11,-8,-4,-6,-5,1,7,7,-15,-13,13,1,6,-10,3,-1,-7,-26,1,-4,-2,9,-10,-6,-11,-11,-26,19,-7,-23,-1,1,5,-2,LEFT
-15,-15,-9,-17,-20,-1,-11,-12,-15,7,4,4,-5,-5,8,-24,-13,9,1,-9,-3,12,4,4,21,8,-1,-5,7,18,-20,-11,-7,-12,-13,-3,3,2,9,-5,2,-13,8,-30,12,-4,7,-18,6,7,2,23,-1,6,-2,0,-14,30,12,-8,16,23,21,22,LEFT
2,3,2,-6,-9,14,-1,6,4,27,16,16,9,5,25,-7,1,22,15,4,8,-6,-5,-7,-8,-16,3,3,1,-4,-14,-13,-14,-13,-16,-10,-7,19,-5,-10,-34,-15,-16,-17,-26,-11,-25,-42,-11,-14,-12,2,-21,-12,-14,-31,-35,-1,-14,-26,-14,-4,3,-3,LEFT
-18,-14,-15,-21,-22,0,-7,-11,-11,13,-4,-1,-1,-3,8,-17,-10,7,5,-1,5,-34,-13,-30,-36,-2,-8,-10,-51,-26,2,-2,0,-4,-5,-1,-3,-16,1,14,30,-4,-5,-2,1,11,3,-19,11,13,13,27,6,11,10,-6,-17,31,6,2,14,29,24,26,LEFT
-14,-4,2,-6,-4,13,5,-14,1,27,15,17,13,14,11,-6,5,26,17,3,13,-12,13,-1,4,-31,-13,-14,-48,-11,-19,-21,-6,-5,-7,-1,5,-42,-12,-10,-51,2,-4,-10,-1,3,-2,-17,12,22,25,32,10,9,6,-1,-8,39,17,-1,22,29,22,29,LEFT
1,11,16,15,18,37,26,21,30,52,43,46,41,37,38,21,35,53,48,33,36,-37,-2,-22,-37,-3,9,18,26,-9,-5,-1,14,15,21,30,31,7,-9,13,32,25,-7,-28,11,26,4,-11,20,30,32,41,23,27,24,-4,-6,34,23,11,13,19,23,16,LEFT
7,9,20,18,21,35,19,-9,13,47,39,43,32,26,14,-1,15,39,33,22,21,-22,-25,10,-107,-12,0,-16,15,-41,29,12,13,16,11,11,10,-5,-12,9,16,33,-10,4,-9,9,-6,-17,14,16,17,27,6,9,4,-11,-20,16,9,-10,6,8,-5,8,LEFT
-5,6,23,23,13,26,10,-3,13,39,36,34,17,11,24,0,7,32,20,7,7,-2,-17,-2,-44,-50,-5,2,8,-20,-25,-15,1,12,2,4,-5,8,-14,-3,-20,-39,-29,-19,-17,-5,-9,-22,8,1,1,14,-7,-3,-5,-20,-26,-1,-3,-25,-10,-5,-8,-6,LEFT
-16,1,20,18,2,17,7,-8,12,34,29,25,10,10,25,2,3,28,12,1,4,18,11,12,53,4,13,17,14,-12,-15,-2,11,16,5,11,2,3,-4,-6,10,-13,-27,-18,2,-6,-3,-26,1,-9,-10,7,-17,-16,-18,-21,-35,-17,-20,-42,-23,-37,-33,-38,LEFT
-3,3,21,15,4,21,13,-4,6,34,22,18,11,12,18,-6,-6,14,10,-4,2,15,14,1,-34,5,10,12,-1,-14,20,11,13,13,6,13,6,21,0,12,-5,-8,-5,-15,-4,-2,4,-17,3,-2,-6,14,-6,-3,-5,-11,-21,-3,-1,-18,-5,-9,0,-9,LEFT
8,11,24,23,13,26,15,1,7,34,31,29,21,17,28,2,1,29,26,12,13,2,14,5,-8,17,20,18,-14,3,21,27,25,23,20,25,18,29,18,17,31,29,5,-5,16,13,11,-13,10,5,2,22,2,10,8,-9,-22,6,10,-1,-7,2,16,1,LEFT
11,13,21,22,16,29,27,-3,6,34,33,32,22,20,19,-6,-1,23,25,12,11,-15,1,-1,-46,-22,12,15,8,-33,30,14,18,13,15,21,17,3,10,18,-22,-2,-9,-8,-4,18,-4,-24,-5,-5,-7,11,-10,-2,-3,-10,-33,2,-3,-17,-11,-4,-11,-6,LEFT
15,20,32,32,22,30,27,14,21,51,43,37,20,10,34,13,14,31,25,9,1,2,26,17,-15,24,30,12,1,37,37,34,39,36,33,32,28,-62,17,8,18,0,2,-5,17,-15,14,-3,13,10,3,19,-10,-12,-11,10,-21,18,-6,-29,5,-2,-6,-3,LEFT
12,21,35,42,24,29,16,10,20,46,46,37,18,3,32,13,12,24,16,4,-2,-45,-6,-33,-36,7,8,10,-10,8,31,5,14,15,11,13,12,14,-11,-18,11,-6,-1,-27,2,-6,3,-5,3,8,-1,17,-13,-10,-6,3,-15,21,-4,-24,14,11,10,9,LEFT
5,5,15,17,1,3,-5,-9,9,33,22,22,4,-1,13,8,-1,12,2,-3,-5,-37,-24,11,-95,29,-10,-13,-4,-14,56,17,10,7,-1,3,-20,-1,10,14,14,13,3,-16,3,-7,1,-10,4,9,4,13,-15,-13,-11,-3,-11,25,-3,-30,13,5,-10,4,LEFT
16,6,15,14,5,11,8,-3,8,26,15,15,4,7,16,15,2,13,3,0,0,52,16,14,48,-22,17,8,18,-17,-11,-5,4,8,6,9,5,30,14,7,8,-4,4,-25,-8,-10,2,-7,3,16,12,18,-6,0,-5,-2,-7,37,6,-20,17,17,12,16,LEFT
1,2,16,16,-1,3,0,-6,12,34,22,15,1,-5,11,15,14,20,13,-1,3,11,13,-8,35,-13,4,-4,4,-3,37,4,6,3,-3,-2,-1,7,11,4,4,-1,-12,5,3,2,-5,-14,3,17,18,20,-6,-1,-3,-2,-4,40,9,-22,18,21,15,21,LEFT
8,13,25,22,7,6,-1,-7,25,44,36,26,8,-3,20,34,32,37,31,13,12,5,23,18,-12,-2,16,4,18,6,48,26,27,22,15,14,21,23,21,4,-72,11,-3,2,-15,10,8,5,24,38,40,44,13,16,9,17,10,53,23,-8,25,27,22,25,LEFT
19,31,38,43,22,17,14,31,41,58,51,37,21,11,42,40,38,44,36,22,20,3,2,8,-16,10,15,24,9,25,59,25,19,19,14,12,4,1,27,12,38,-7,3,2,14,14,5,-3,20,29,31,34,11,16,13,6,11,42,18,1,14,21,14,19,LEFT
16,16,23,33,21,23,17,2,25,40,40,36,24,13,29,23,24,35,31,21,18,-6,15,-4,-20,18,12,11,-9,7,43,16,8,11,10,8,-1,-6,-1,13,24,3,9,-10,26,8,9,-8,5,13,12,23,9,15,7,1,-1,27,18,-1,0,11,5,10,LEFT
18,12,11,10,5,10,20,2,13,18,7,16,16,23,13,3,5,8,14,16,24,-35,-30,-17,-120,-4,-8,-7,5,1,20,-4,-7,-13,-13,-6,11,-25,11,16,26,26,-12,-15,-6,12,-14,-33,-22,-8,-6,10,8,20,15,-31,-24,15,11,1,-22,4,0,1,LEFT
-7,-12,-13,-21,-14,-1,10,-14,-8,-10,-23,-5,3,13,-8,-17,-21,-23,-5,1,14,-39,2,-17,-50,-37,-15,-11,-18,-26,38,-10,-17,-24,-21,-18,-4,-5,-16,-24,-37,-22,-18,1,-31,-1,-26,-52,-47,-34,-34,-16,-23,-11,-10,-43,-44,-18,-25,-35,-50,-40,-46,-41,LEFT
-33,-33,-25,-22,-27,-15,-9,-33,-20,-18,-29,-17,-13,-10,-20,-23,-29,-28,-18,-12,-5,8,-4,5,24,-16,-18,-15,-2,-39,-26,-25,-21,-21,-18,-13,3,-3,-1,15,18,-17,-17,-3,-10,-1,-5,-33,-27,-25,-32,-20,-23,-8,-7,-26,-31,-16,-23,-33,-44,-29,-43,-31,LEFT
-7,-18,-18,-16,-21,-12,2,-20,-10,-8,-21,-16,-15,1,-10,-22,-26,-34,-24,-22,-11,3,-18,-46,19,-29,-25,-36,-36,-66,-24,-27,-31,-33,-30,-25,-18,18,-5,9,2,-17,-17,-13,-28,-17,-25,-46,-42,-38,-45,-37,-41,-31,-29,-42,-37,-28,-44,-53,-58,-51,-61,-52,LEFT
-9,-15,-10,-9,-8,-4,6,-20,-3,9,-4,1,-2,2,4,-13,-12,-15,-6,-9,-2,7,1,6,1,-4,-3,2,31,27,20,2,3,1,5,7,21,-13,13,6,23,8,-1,-5,9,7,7,-13,-4,-1,-7,4,-8,2,3,-16,-14,15,-6,-16,-23,-11,-2,-12,LEFT
4,14,16,14,5,12,11,-1,21,26,13,15,8,10,12,-1,6,5,3,2,8,18,22,11,21,-6,6,3,-15,17,23,5,-2,3,6,9,12,46,14,-1,-3,14,-5,-1,-11,11,-8,-31,-16,-8,-11,2,-10,1,1,-31,-24,7,-10,-25,-32,-24,-21,-26,LEFT
2,6,11,3,2,16,18,-16,8,12,-2,6,6,12,-6,-23,-16,-17,-13,-8,-2,-41,-3,8,-88,-13,-1,16,30,-35,9,-2,-1,-1,7,10,21,-18,-12,4,-26,13,-35,-6,-49,-1,-32,-54,-41,-33,-35,-23,-31,-26,-20,-51,-47,-13,-30,-56,-44,-49,-53,-47,LEFT
-2,-6,2,-5,-2,14,12,-26,-2,2,-15,3,8,13,10,-17,-15,-17,-5,2,11,-25,13,-3,-116,37,29,37,24,-4,35,40,30,30,36,37,30,11,36,7,-17,31,8,1,-3,18,19,4,21,23,18,32,16,25,21,13,24,54,30,12,31,50,53,48,LEFT
29,30,37,36,35,47,42,15,27,36,11,27,34,32,24,10,6,6,17,24,27,25,16,13,21,15,22,30,4,-4,3,11,20,31,31,33,49,32,-4,21,-7,22,-13,3,5,13,-1,-15,-5,5,-2,10,-8,-3,-6,-18,-1,27,-6,-35,-11,-20,-23,-24,LEFT
1,11,27,31,24,33,36,1,17,30,5,20,20,21,19,1,2,-3,2,4,3,53,33,41,5,-6,21,24,52,11,16,21,24,34,35,34,28,32,21,36,30,25,4,11,9,8,12,-3,16,25,19,32,7,16,20,1,17,50,15,-2,14,24,15,22,LEFT
3,13,27,27,21,24,34,-20,8,27,11,13,8,12,1,-9,-3,-4,-1,-3,0,-2,-22,-21,6,-29,-15,-13,-6,-55,-16,-21,-15,-6,-6,-2,-1,-45,-27,-5,-41,-34,-48,11,-55,15,-49,-56,-39,-27,-24,-11,-33,-27,-12,-72,-53,-22,-48,-72,-79,-96,-100,-100,LEFT
-40,-37,-21,-18,-29,-23,-14,-67,-41,-30,-23,-27,-36,-30,-51,-59,-45,-41,-41,-43,-32,-70,-58,-57,-145,-81,-46,-44,-52,-74,-45,-48,-44,-36,-37,-33,-39,-62,-62,-26,-144,-33,-67,18,-77,-14,-61,-76,-59,-45,-42,-31,-53,-38,-29,-71,-58,-30,-51,-79,-71,-82,-90,-82,LEFT
-36,-23,-8,-15,-18,-18,-22,-33,-19,-12,-13,-11,-23,-24,-28,-31,-19,-15,-14,-23,-19,-27,-18,-14,-26,-13,-18,-20,-38,-30,8,0,-4,-7,-7,-9,-17,3,-14,-33,-12,-2,-15,-15,-22,-18,-15,-32,-20,-7,-8,8,-12,-7,-23,-26,-15,3,-8,-27,-26,-20,-4,-20,LEFT
14,-1,3,-1,-2,1,-9,-14,6,12,6,12,3,-3,10,0,9,10,11,10,12,-54,-35,-43,-73,3,-5,-3,34,-15,14,14,13,14,14,13,24,-10,10,-10,54,-1,-9,12,29,3,31,15,20,22,19,34,8,7,-10,16,17,25,8,-23,20,10,10,9,LEFT
13,17,27,21,17,19,15,14,34,36,25,27,16,3,53,41,37,33,25,24,10,31,54,33,32,10,24,19,-15,36,32,31,32,34,30,26,21,34,45,12,90,-5,69,-10,73,-12,90,69,70,67,57,74,41,33,3,72,70,76,49,27,72,67,64,65,LEFT
34,40,44,32,29,34,35,35,54,52,39,45,32,27,70,53,51,39,37,40,32,26,16,23,61,-5,7,5,-17,-10,-9,3,5,12,12,21,38,13,36,62,49,12,37,0,56,14,68,45,52,47,32,61,31,31,19,48,46,49,36,16,40,46,35,44,LEFT
6,13,21,10,6,18,21,11,30,24,18,29,17,19,35,24,21,15,17,20,13,13,5,5,4,12,-8,18,50,17,11,-2,2,3,1,0,-16,-70,37,12,-10,7,18,-37,14,-16,33,15,16,16,8,34,2,2,-20,11,14,16,11,-16,11,13,1,11,LEFT
5,3,12,11,4,4,-9,-2,11,5,15,27,12,13,15,0,4,8,13,13,16,3,2,12,-57,-2,-10,-7,2,-20,12,-10,-6,-3,-10,-5,-24,15,14,-1,2,-1,7,-10,1,1,22,3,6,7,6,26,6,10,1,3,2,16,12,-8,4,9,6,7,LEFT
5,-6,1,-6,-9,0,-12,-10,2,-3,1,17,5,10,4,3,-3,7,2,7,10,-12,-11,-40,-25,-36,-29,-24,-32,-12,5,-13,-23,-21,-21,-14,-7,8,-2,9,-27,-14,-16,-14,9,8,18,3,14,9,7,25,9,11,4,1,-4,8,12,-5,5,4,13,3,LEFT
-4,-3,0,-6,-1,14,7,-8,1,3,3,20,13,18,4,2,2,5,4,14,16,-6,-25,-20,-32,-40,-16,-11,2,4,-22,-23,-22,-18,-17,-8,4,3,-12,6,12,2,-7,5,-6,6,11,-4,6,3,2,18,-1,-2,-5,-5,-15,-1,0,-21,-4,-8,0,-10,LEFT
-26,-23,-12,-20,-19,-5,-8,-32,-16,-16,-9,2,-8,-5,-10,-12,-15,-10,-12,-4,-4,-26,-32,-22,-44,-39,-32,-28,-21,-49,-5,-27,-30,-27,-30,-25,-23,-12,-26,-10,9,-17,-22,-12,-6,-12,-1,-19,-9,-14,-13,-2,-16,-17,-21,-20,-29,-22,-16,-33,-20,-21,-16,-22,LEFT
-22,-20,-12,-23,-24,-4,-3,-33,-18,-9,-9,-1,-4,1,-13,-15,-15,-10,-8,1,3,-53,-8,-4,-64,-37,-13,-15,11,-23,0,-16,-17,-10,-13,-10,-5,-6,-24,-4,-11,17,-13,2,-13,8,7,-18,3,-7,-5,8,4,5,6,-13,-20,-13,6,-4,-7,3,11,2,LEFT
-8,-4,6,-6,-13,1,-3,-16,-5,5,0,6,-3,-6,-5,-7,-10,-3,-12,1,2,-1,-5,-16,18,3,-7,-8,6,-13,1,-15,-21,-17,-24,-19,-17,-8,7,1,-10,-34,-25,0,-11,-5,1,-22,-1,-18,-24,-8,-17,-13,-13,-17,-22,-22,-12,-34,-11,-19,-20,-20,LEFT
-20,-18,-16,-26,-32,-11,-7,-17,-12,-10,-9,-4,-11,-7,-1,-12,-16,-16,-19,-1,2,-24,5,-3,-101,3,-19,-15,-60,-30,14,-8,-19,-22,-31,-22,-7,-5,-16,11,-7,-10,2,-11,16,2,13,-19,5,-7,-17,-3,-10,-8,-13,-3,-8,-12,-12,-36,-2,-12,-17,-13,LEFT
10,-5,-5,-16,-17,-3,-3,-11,-4,3,3,7,-4,-4,2,-2,-6,-3,-6,5,2,-35,-11,8,-37,-17,-2,-27,0,-4,43,4,1,-4,-13,-7,3,-12,7,18,-31,-8,-7,-7,3,3,17,-8,24,10,6,17,4,1,-6,-1,10,9,2,-25,8,3,1,1,LEFT
6,4,11,-1,1,15,10,-5,8,10,9,14,5,3,5,13,3,4,4,6,2,37,21,-64,55,2,-3,12,24,-18,34,-1,0,-4,-8,0,1,29,11,6,21,-4,-7,-11,1,-6,7,-13,13,-4,-2,8,-9,-16,-20,-14,-10,-7,-14,-45,-10,-21,-11,-22,LEFT
-6,-6,1,-11,-9,9,6,-24,1,5,3,3,-3,-4,-5,5,1,2,7,3,0,17,-5,27,-16,-43,-2,10,21,-20,-18,-10,-1,-2,1,7,6,-26,2,14,-43,-3,-13,-9,-5,7,6,-11,20,7,13,26,7,5,1,-11,-5,1,5,-17,-2,-10,-5,-12,LEFT
1,6,12,2,6,20,14,-8,14,21,16,15,7,5,6,17,12,6,20,15,12,13,2,-1,1,-13,6,-4,-12,-10,28,2,8,6,3,7,6,-3,7,-3,40,2,-2,-5,-11,13,4,-10,17,6,17,22,10,10,8,-6,-2,1,12,-3,1,-3,11,-5,LEFT
17,21,29,14,13,25,14,-7,27,37,32,26,14,8,19,30,28,17,29,22,15,-6,5,-1,17,36,19,13,-18,-12,49,23,27,14,7,5,4,-31,7,-31,-50,24,-24,-4,-13,9,-1,-5,21,13,20,21,6,3,7,-17,-8,-2,4,-10,-11,-16,-3,-17,LEFT
6,16,21,4,3,13,4,0,23,35,29,25,8,8,11,25,25,8,24,16,13,-37,2,8,-164,19,13,1,-5,-7,47,17,18,12,10,12,11,-8,5,18,32,19,7,-13,19,14,25,11,26,24,26,29,15,9,1,21,14,20,19,1,24,13,24,14,LEFT
24,29,39,25,24,31,11,13,40,45,40,43,23,19,39,46,39,24,42,32,22,30,36,34,18,8,17,17,33,-23,60,18,21,16,11,5,-5,9,13,2,49,-8,15,-10,34,2,25,5,18,15,12,18,7,6,4,-1,-8,2,4,-8,5,-5,14,-8,LEFT
-16,-10,-1,-13,-13,-1,-14,-29,-4,-5,-8,2,-9,2,-5,-3,-6,-18,4,-3,1,0,-1,12,23,-56,0,-16,-7,-14,4,-17,-9,-6,-6,-9,-14,3,-5,14,23,-20,-2,3,13,11,19,-2,11,16,16,22,16,20,17,15,2,17,29,11,25,24,29,24,LEFT
17,27,40,23,20,28,10,10,40,43,25,37,20,20,45,41,36,18,39,26,18,20,22,17,30,-6,34,27,25,-8,61,33,34,32,27,20,3,28,13,14,26,-18,5,-3,28,8,27,9,30,26,22,25,17,18,2,17,4,12,24,-1,23,24,33,21,LEFT
18,31,37,26,29,41,25,6,32,29,25,46,29,26,32,32,27,14,34,25,22,32,9,-4,-7,44,25,34,36,-9,22,29,33,35,34,40,35,35,-1,26,17,-4,1,-1,23,7,16,0,14,13,11,11,-1,-3,-12,-7,-13,-16,-5,-37,-12,-19,-16,-22,LEFT
35,15,22,9,16,29,17,-7,12,4,6,21,7,8,7,8,2,-14,5,-7,-10,-24,-6,-5,-110,1,-1,-2,-4,-22,35,-4,0,3,3,5,-2,-27,-10,-13,5,-17,-14,-10,1,-11,3,-16,-1,-2,-6,-2,-16,-15,-23,-6,-16,-11,-7,-32,-5,1,-18,1,LEFT
-8,9,28,21,24,36,25,-2,22,27,29,40,25,24,37,27,21,13,31,17,13,15,22,2,-42,12,18,7,-13,2,17,-2,14,17,10,17,18,6,-7,17,6,2,3,-9,18,6,24,-2,13,4,-1,4,-11,-5,-6,10,-1,-15,-7,-20,5,8,12,7,LEFT
-15,-7,11,7,2,14,3,-7,1,10,19,29,8,10,20,11,3,1,16,4,5,-2,-1,7,36,-45,-10,-7,6,-19,-15,-28,-13,-11,-13,-10,-15,-15,-3,2,-19,8,-8,-20,-4,8,11,-18,-7,-15,-20,-3,-19,-3,1,-6,-12,-25,-10,-11,-2,-1,-3,-3,LEFT
-26,-20,3,-2,-1,13,10,-11,-6,11,16,27,11,16,16,13,3,6,20,7,10,-7,-13,13,38,-31,2,-5,-9,-34,-10,-22,-2,4,3,5,6,10,13,4,-18,6,-6,10,16,21,24,-8,4,3,2,11,1,13,14,-4,-4,-21,5,-4,2,-13,2,-16,LEFT
-1,1,19,13,11,20,4,-12,-3,17,18,23,7,8,-12,-3,-4,-5,7,-2,-3,-45,-1,-11,-84,-4,-1,-5,13,-20,31,0,2,9,4,2,-16,-25,-15,-7,-67,-9,-18,-2,-5,1,1,-28,-6,-11,-3,6,-9,-4,-9,-13,-9,-22,1,-22,-4,-17,-26,-16,LEFT
23,26,45,39,33,40,19,12,25,46,40,45,31,26,15,33,35,25,33,26,19,-12,-20,-8,19,17,19,16,4,-16,43,31,30,26,21,23,3,42,1,19,39,6,-10,2,13,3,18,-8,16,14,15,19,3,3,-3,-4,4,-4,5,-15,5,-5,5,-6,LEFT
-5,4,23,22,19,35,15,-18,8,23,29,35,23,24,-2,16,25,16,24,14,12,2,-4,-22,-18,-59,6,-16,-37,-19,3,-4,4,11,10,15,16,23,0,13,-45,6,-27,-1,1,12,14,-4,23,22,24,22,3,3,4,6,15,3,5,-17,10,-7,-23,-8,LEFT
11,15,30,23,27,45,30,11,24,33,41,42,30,33,18,30,40,35,35,26,25,-10,-13,11,-90,8,8,24,16,-2,5,13,25,24,24,29,29,16,2,18,52,26,-5,7,21,26,26,5,29,29,29,21,5,11,8,10,16,-1,8,-14,2,-11,-3,-15,LEFT
0,7,21,16,17,33,20,-26,4,9,26,25,11,11,-4,6,8,9,7,-1,-4,-15,-22,-12,-69,-17,-13,-12,-4,-33,-33,-22,-9,-12,-14,-10,-14,-14,-39,-2,7,-36,-29,-22,-12,-28,-12,-37,-16,-17,-18,-25,-42,-37,-45,-34,-22,-43,-33,-58,-30,-41,-53,-42,LEFT
-15,-20,-5,-15,-14,5,-2,-25,-12,-8,4,6,-6,1,-9,-6,-3,-7,-4,-7,-6,-17,-18,-17,-45,3,-15,-5,2,-27,-11,-17,-7,-11,-13,-6,1,-9,-14,-18,-18,-6,-23,-26,-12,-5,2,-26,-2,-3,-5,-7,-24,-14,-13,-14,1,-21,-8,-26,-2,-7,-2,-7,LEFT
-5,-13,2,-10,-8,10,8,-9,-1,5,15,17,4,17,10,11,14,6,10,8,11,-12,25,-14,-9,-10,12,3,6,-18,-4,2,3,2,3,3,5,-7,5,20,6,-16,-4,1,20,-2,25,-6,12,5,-2,-1,-14,-12,-14,1,7,-22,-14,-31,-2,-17,-7,-20,LEFT
3,-8,-1,-17,-18,-7,-15,-18,-7,-11,-6,-3,-18,-5,-6,-13,-8,-26,-16,-20,-15,-37,-23,-21,-29,14,-5,-31,-27,-37,-17,-12,-5,-8,-17,-19,-33,-12,-3,-27,18,-20,-4,-2,2,-4,19,-7,8,5,3,2,-11,-4,-4,10,21,-8,5,-11,18,7,16,7,LEFT
-1,10,15,-1,-3,10,2,14,20,16,12,20,3,12,16,20,23,-1,10,4,7,29,8,16,82,-12,2,5,1,17,4,5,1,0,-3,4,-14,-32,9,7,12,-13,5,-13,26,1,22,-7,20,11,12,12,3,7,4,6,22,-4,14,1,15,14,38,14,LEFT
8,11,16,6,5,21,6,22,23,29,24,35,15,24,23,27,35,18,32,17,21,10,1,-5,-6,-1,20,-1,8,7,6,11,16,12,9,12,-7,26,25,-15,-45,-7,18,1,18,17,22,-7,21,16,24,18,11,14,3,0,16,-2,18,-4,2,4,17,4,LEFT
27,15,21,6,6,23,8,18,18,32,25,35,21,29,14,22,28,18,34,22,25,-42,-16,9,-124,-16,11,31,37,-27,15,10,9,8,12,26,24,45,4,14,62,6,-8,19,16,9,23,-3,18,19,26,28,17,19,13,8,18,6,21,1,3,8,17,6,LEFT
19,10,21,12,15,31,29,-3,17,33,30,36,26,36,17,22,35,25,34,25,26,11,1,2,-33,-16,8,5,6,3,-16,-12,1,-2,1,7,1,11,-10,34,12,16,-4,5,-13,11,10,2,13,14,21,17,8,12,4,-7,15,4,12,-5,-7,2,20,1,LEFT
-8,-8,4,-8,-14,-2,-5,3,4,22,11,11,-1,18,10,13,17,11,11,3,9,-7,-10,-14,20,-3,-15,-25,-52,-13,-39,-18,-11,-15,-20,-21,-17,-21,-1,-1,-15,18,0,-2,18,3,14,8,4,9,10,5,-1,3,2,4,18,5,4,-11,10,8,6,8,LEFT
4,5,14,0,-17,-11,-15,16,14,25,10,10,-7,6,22,19,13,-1,10,-7,1,6,8,17,21,18,7,-16,-22,21,7,11,17,8,-2,-10,-33,-13,11,2,54,-42,24,4,43,-10,30,19,3,8,2,5,-8,-5,-9,22,26,6,-5,-14,22,17,15,15,LEFT
5,16,27,15,2,-1,-7,13,14,23,5,14,-4,4,19,7,1,-16,-1,-11,-4,47,15,25,35,0,12,1,18,-5,-5,9,19,11,6,3,-14,-44,18,-6,36,-16,7,-9,29,-8,25,4,-5,-8,-15,-4,-17,-13,-12,7,15,-20,-20,-28,-2,-6,-15,-9,LEFT
12,5,12,5,-4,-2,-11,5,4,14,-8,7,-6,-2,4,-11,-16,-18,-7,-11,-5,12,9,-17,50,-18,-4,-16,5,0,29,-4,4,-3,-3,-4,-24,-13,12,-12,-19,-9,7,-3,12,1,20,6,-3,3,1,14,3,6,4,11,20,-4,3,-13,7,11,-6,9,LEFT
8,11,20,16,11,16,8,24,15,41,18,28,15,21,13,10,8,14,23,15,13,-13,-3,15,-66,-4,-1,9,14,-12,-26,6,10,6,4,12,-4,7,4,16,-5,2,4,-8,16,3,14,6,5,10,17,25,14,7,-2,12,15,9,6,-13,13,5,2,5,LEFT
19,12,22,20,16,22,16,7,12,46,31,35,20,29,13,16,31,31,34,27,26,-33,11,-21,-76,5,11,13,3,-21,23,8,0,11,7,15,-1,-4,7,-7,49,31,6,8,25,23,27,24,25,36,50,58,40,36,29,28,42,42,42,27,33,49,41,49,LEFT
21,8,17,20,17,28,27,3,13,43,43,45,31,45,12,26,43,49,53,42,45,-28,-1,-15,-5,5,-8,-11,10,-13,-18,-4,-18,-7,-7,8,15,48,-9,13,-21,18,-9,20,-10,32,8,6,6,23,36,41,30,24,21,9,17,20,23,1,6,10,3,7,LEFT
-7,-12,-5,-6,-12,4,3,-3,-5,13,14,22,7,17,-7,2,20,26,33,21,24,-32,-32,-6,-111,-63,-25,7,-22,-25,-30,-31,-40,-22,-22,-7,10,-15,-21,-3,5,1,-13,26,6,18,-3,-6,-6,12,26,34,17,15,14,-6,9,10,16,1,-1,2,12,1,LEFT
-34,-25,-10,-11,-16,-6,-7,-35,-14,8,-3,8,-4,-3,-15,-4,8,15,23,8,13,-24,-23,-16,-37,-11,-24,-36,-38,-27,-29,-20,-23,-18,-22,-17,-20,-53,-14,-13,-61,-13,-25,12,-3,2,-2,-5,3,13,26,29,10,8,1,3,16,7,12,-6,8,1,5,1,LEFT
