Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz,Target
5,15,13,21,22,22,14,13,33,24,22,22,12,15,34,37,38,32,27,30,20,-56,-39,-35,-15,-16,-3,-8,-5,-8,1,-1,-1,-2,4,2,-6,15,15,6,26,5,14,6,16,3,16,15,22,22,8,21,7,8,-6,11,11,3,3,-18,8,2,-1,-1,LEFT
10,3,2,6,3,4,-13,-2,18,3,2,2,-7,-18,11,14,16,7,4,3,-3,-107,-81,-79,-52,-54,-32,-50,-49,-50,-24,-27,-26,-27,-29,-29,-12,-29,-20,-31,-12,-31,-5,-12,-5,-30,-7,-7,-2,-2,-14,-3,-14,-13,-32,-7,-7,-15,-14,-34,-9,-8,-8,-7,LEFT
-21,-22,-23,-11,-12,-10,-27,-13,5,-11,-8,-3,-11,-18,7,9,11,4,8,5,3,-89,-79,-71,-46,-46,-26,-43,-42,-16,-5,-5,-4,-5,-11,-12,-4,-31,13,3,4,6,9,1,22,8,20,20,24,26,16,26,17,19,13,20,20,9,21,-1,20,13,20,19,LEFT
16,17,17,23,29,31,22,30,46,26,27,34,27,25,44,45,45,36,41,38,34,-67,-37,-33,-19,-19,3,-13,-11,-3,30,28,28,27,16,15,11,-8,26,25,35,25,23,14,38,24,32,32,37,37,26,33,23,23,18,20,21,4,17,-4,17,8,15,8,LEFT
22,23,23,24,31,31,17,23,41,22,24,28,17,8,39,36,37,26,26,26,17,-60,-44,-42,-31,-32,-9,-16,-15,-22,6,2,3,4,-1,0,20,3,5,-4,9,-3,17,5,16,-2,15,16,20,21,9,17,7,7,-6,5,5,-11,3,-18,3,-5,-3,-8,LEFT
-7,5,2,10,19,20,6,5,21,8,15,21,10,1,25,25,27,20,23,26,17,-52,-49,-52,-39,-40,-15,-20,-18,-18,-8,-10,-10,-8,-4,-5,16,13,4,9,-8,12,15,13,3,12,20,21,22,23,13,23,16,17,11,17,15,-3,16,-7,14,6,2,18,LEFT
-9,-1,-3,5,13,14,-10,-5,13,2,11,14,3,9,13,18,20,14,20,22,20,-81,-52,-55,-31,-33,-26,-35,-34,-33,-25,-27,-26,-26,-24,-24,-29,-13,-12,-3,15,-3,-10,3,0,-5,6,6,6,7,-4,7,-1,0,-12,2,-1,-16,-5,-26,-4,-6,-12,0,LEFT
11,-4,-4,-6,-1,1,-16,-10,11,-3,4,4,-7,-11,9,13,15,7,11,11,11,-127,-68,-60,-37,-38,-27,-39,-36,-31,-16,-15,-15,-15,-18,-19,-32,-22,12,-4,41,-1,12,16,30,1,22,22,20,21,10,21,8,10,4,16,13,-4,5,-16,12,2,-3,-5,LEFT
26,29,28,23,31,32,13,24,43,29,34,34,23,17,44,44,45,36,36,37,35,-77,-42,-39,-28,-29,-1,-17,-16,7,17,16,15,15,8,6,24,-5,35,20,50,21,40,24,40,20,36,36,29,30,17,26,14,14,15,22,18,-6,5,-17,13,-2,-8,-7,LEFT
4,20,17,20,27,27,3,11,29,15,23,24,11,8,26,25,27,16,16,16,13,-60,-52,-53,-32,-34,-16,-36,-34,-15,1,-3,-3,-2,-8,-8,2,-25,12,-3,-4,-3,2,-4,-14,-2,2,3,1,2,-8,-1,-14,-14,-6,-4,-6,-25,-21,-42,-9,-21,-28,-22,LEFT
-6,5,4,7,11,12,-12,1,18,4,10,13,-3,0,15,14,17,4,7,7,3,-98,-67,-55,-28,-29,-11,-17,-15,-29,4,4,5,4,1,-1,10,-11,11,8,20,12,16,8,16,13,18,18,17,18,11,18,3,4,13,13,11,-6,3,-19,11,-8,-10,-11,LEFT
17,26,26,27,33,34,3,20,40,25,31,35,17,20,43,38,39,25,29,29,24,-94,-56,-38,-12,-12,6,-15,-15,-14,14,13,13,12,10,9,21,-22,4,15,50,16,31,14,41,15,24,24,22,22,14,22,6,6,9,11,10,-6,1,-21,5,-9,-8,-12,LEFT
19,16,16,16,22,22,1,1,22,8,16,22,4,5,24,17,18,8,11,12,12,-106,-67,-67,-36,-39,-21,-49,-48,-44,-13,-15,-13,-13,-10,-9,-4,-43,15,-2,10,1,13,18,15,2,8,9,5,7,2,10,-2,-2,-1,1,0,-13,-7,-28,-3,-12,-10,-6,LEFT
22,12,11,8,12,13,10,1,14,1,7,14,4,6,15,7,9,4,10,13,18,-113,-64,-68,-59,-60,-23,-39,-36,-32,-1,-2,-1,-2,-9,-10,-10,-33,30,10,25,12,11,31,23,13,19,20,9,11,6,16,6,6,12,12,7,-12,0,-22,5,-12,-10,-1,LEFT
3,13,12,12,15,17,3,4,13,2,8,14,7,16,19,7,8,4,11,14,19,-71,-48,-39,-34,-35,-13,-16,-13,-1,2,-1,-1,-1,-6,-7,7,-8,21,13,23,14,6,11,21,14,12,13,3,4,-3,4,-7,-7,10,0,-7,-25,-15,-36,-11,-25,-21,-21,LEFT
-5,8,7,7,8,10,-9,-3,5,-5,2,5,-3,13,9,-1,-1,-5,1,2,8,-67,-48,-34,-14,-15,-15,-8,-5,-16,-6,-8,-7,-6,-8,-8,8,-3,2,12,-6,14,3,17,11,15,2,2,3,5,-2,7,-6,-5,12,-10,-11,-22,-10,-31,-12,-24,-19,-19,LEFT
7,18,18,14,18,20,12,4,16,7,12,18,14,16,14,12,12,11,17,19,25,-76,-47,-52,-32,-35,-10,-12,-11,-27,10,10,10,9,4,3,2,-15,10,7,-8,8,9,32,11,7,5,5,12,12,6,15,-1,1,1,-5,-5,-16,-6,-29,-7,-21,-18,-16,LEFT
13,14,12,7,15,15,24,-5,10,-2,2,10,6,-2,-3,1,2,1,3,4,10,-79,-70,-80,-54,-56,-31,-31,-31,-50,-14,-17,-17,-17,-14,-13,4,-42,1,-7,-14,-5,-20,8,-10,-5,-16,-16,-7,-7,-16,-9,-22,-22,-7,-26,-24,-32,-31,-51,-27,-39,-40,-43,LEFT
-26,-20,-22,-19,-17,-15,-9,-23,-14,-25,-23,-19,-20,-1,-24,-20,-17,-20,-20,-19,-3,-63,-74,-52,-40,-41,-39,-36,-34,-24,-33,-33,-33,-33,-29,-29,10,-15,4,6,-12,8,-10,14,-14,9,-15,-14,-7,-7,-16,-10,-19,-18,10,-23,-20,-29,-23,-44,-22,-40,-41,-41,LEFT
-39,-17,-19,-17,-19,-16,-32,-12,-10,-18,-18,-18,-17,14,-13,-10,-10,-14,-13,-12,6,-76,-56,-30,-31,-31,-20,-16,-14,-5,-17,-17,-18,-19,-20,-21,1,2,18,9,4,8,-3,22,3,9,-2,-2,0,1,-10,-6,-17,-17,4,-9,-12,-22,-21,-43,-13,-32,-33,-29,LEFT
-17,-10,-11,-11,-12,-10,-21,-2,-4,-13,-14,-16,-16,1,-10,-8,-7,-13,-13,-14,2,-93,-59,-45,-29,-30,-17,-16,-15,-26,-13,-14,-14,-13,-14,-14,-34,-25,14,-4,2,-2,3,17,7,-1,-1,1,4,5,-10,-2,-16,-16,-2,-4,-8,-17,-16,-38,-10,-24,-21,-13,LEFT
3,1,-1,-1,5,6,8,7,6,-2,-2,-5,3,6,-5,2,3,-2,-1,-2,16,-70,-42,-45,-25,-26,-8,-5,-5,-34,0,-2,-1,-1,1,-1,-11,-19,6,11,5,12,22,29,16,13,2,3,7,7,-5,8,-5,-5,10,-2,-5,-17,-7,-29,-9,-24,-15,-11,LEFT
-18,-1,-4,-2,10,11,15,-10,-2,-8,-5,-5,5,10,-20,-8,-6,-7,-4,-5,14,-79,-48,-42,-25,-27,-14,-7,-7,-42,-18,-21,-20,-20,-10,-11,30,5,-3,1,-18,1,-12,14,-7,0,-22,-22,-15,-14,-25,-13,-25,-25,-5,-27,-27,-37,-29,-49,-31,-42,-27,-30,LEFT
-33,-20,-22,-17,-11,-10,-2,-30,-19,-27,-23,-22,-13,-3,-36,-25,-23,-23,-20,-20,-2,-73,-59,-53,-52,-55,-33,-54,-53,-44,-24,-24,-24,-23,-21,-21,8,-32,4,-1,-14,1,-24,10,-7,2,-20,-20,-12,-10,-24,-11,-24,-23,2,-20,-19,-32,-22,-43,-20,-36,-26,-29,LEFT
-22,-10,-11,-12,-5,-3,-3,-12,-6,-16,-14,-15,-4,8,-15,-9,-8,-13,-10,-10,7,-83,-56,-44,-62,-64,-25,-46,-45,-42,-3,-4,-4,-4,-17,-18,-12,-37,31,3,1,3,-12,17,0,2,-13,-12,-9,-9,-26,-14,-26,-25,-4,-20,-21,-36,-30,-51,-24,-45,-42,-48,LEFT
-27,-16,-18,-20,-13,-12,-16,-20,-17,-25,-23,-25,-15,-10,-22,-23,-21,-25,-24,-25,-11,-97,-67,-56,-51,-53,-33,-26,-23,-49,-27,-30,-30,-28,-33,-33,-27,-17,11,-18,-4,-18,-23,5,-12,-17,-22,-21,-23,-23,-39,-25,-35,-35,-20,-27,-29,-39,-35,-56,-31,-42,-36,-39,LEFT
-23,-20,-21,-22,-19,-16,-19,-21,-16,-22,-24,-21,-14,-11,-23,-21,-18,-21,-14,-13,-4,-76,-50,-51,-42,-43,-18,-8,-6,-41,-13,-12,-11,-11,-6,-7,17,15,2,1,9,2,-14,30,3,4,-2,-1,2,3,-6,8,-2,-1,5,-2,0,-8,1,-23,1,-14,-6,-3,LEFT
24,22,21,13,20,22,17,14,19,15,10,15,20,13,4,13,13,10,18,17,20,-61,-24,-29,-14,-15,6,-2,-2,-17,11,9,9,8,13,11,26,3,22,10,-2,10,-18,39,-1,10,3,3,9,9,-1,12,-1,-1,4,-1,1,-8,-5,-28,-2,-11,-7,1,LEFT
-5,7,6,3,11,12,13,-1,-1,-3,-4,1,5,-1,-11,-8,-6,-8,-4,-5,0,-83,-54,-55,-40,-42,-25,-30,-30,-68,-27,-30,-29,-29,-16,-16,-6,-30,6,-7,-38,-7,-27,15,-30,-6,-17,-15,-11,-11,-22,-8,-20,-20,-10,-16,-15,-20,-19,-41,-18,-18,-15,-13,LEFT
-39,-13,-15,-13,-5,-4,-3,-13,-15,-15,-14,-6,-3,-3,-22,-18,-15,-11,-7,-7,0,-102,-69,-48,-53,-53,-23,-35,-33,-63,-17,-18,-17,-18,-11,-11,2,-5,-1,4,13,7,-17,20,-4,6,-8,-7,-1,1,-9,5,-7,-7,5,-14,-8,-8,-4,-27,-10,-17,-11,-21,LEFT
-30,3,3,5,12,13,5,3,2,4,6,13,13,8,-7,1,2,8,10,8,8,-70,-41,-33,-29,-30,-10,-23,-21,-18,1,0,0,0,4,4,11,1,12,6,31,8,-16,7,12,8,-4,-3,8,10,-1,12,-2,-1,6,-13,-5,-4,-2,-23,-8,-15,-3,-14,LEFT
-10,15,14,16,22,23,20,15,13,13,15,21,21,14,0,7,8,13,17,18,18,-60,-32,-33,-28,-30,-3,-13,-11,-34,12,11,12,12,12,12,31,18,24,21,21,25,2,20,11,26,6,7,21,22,13,26,16,17,26,3,8,11,16,-5,8,1,16,8,LEFT
13,34,33,31,34,34,16,32,31,28,29,33,36,33,18,24,25,27,35,37,43,-66,-24,-20,-23,-24,18,12,12,-22,30,29,29,29,18,17,36,27,19,26,24,27,8,41,13,25,15,14,24,25,16,30,19,18,17,7,13,14,13,-7,11,-2,10,3,LEFT
5,27,25,23,23,23,4,18,21,18,16,19,20,10,10,16,17,15,18,18,20,-74,-43,-39,-35,-36,-3,-28,-27,-45,7,4,5,6,3,3,9,-17,15,0,15,1,-12,14,11,2,11,11,15,15,4,14,1,2,-2,3,7,8,-4,-26,5,-9,-6,-15,LEFT
-5,16,14,16,14,15,6,8,16,14,12,18,17,8,11,17,19,16,17,15,15,-52,-36,-41,-5,-6,-4,-26,-25,-40,-2,-3,-2,-2,13,12,15,4,33,16,18,19,-7,29,14,20,18,18,26,26,17,27,15,16,18,8,17,19,11,-12,15,1,-2,-9,LEFT
6,28,27,26,27,29,20,23,28,26,25,32,33,23,22,32,32,27,30,29,27,-61,-21,-23,5,4,8,-5,-3,-14,12,11,11,10,12,12,26,22,20,11,-6,11,-14,43,-2,10,11,11,21,20,13,20,8,8,1,-2,6,8,2,-20,3,-4,-4,-15,LEFT
19,23,21,15,12,13,-4,17,15,13,10,15,14,-8,4,12,14,5,7,8,3,-98,-56,-56,-45,-46,-12,-40,-39,-63,3,0,1,1,-5,-5,-2,-32,-18,-17,-12,-15,-28,16,-12,-13,-4,-3,3,4,-4,5,-6,-6,-14,-11,-3,-3,-8,-30,-5,-9,-9,-20,LEFT
-14,11,10,9,8,10,-6,4,4,6,7,16,20,1,4,10,13,7,15,16,10,-82,-54,-52,-57,-58,-8,-29,-27,-58,8,7,8,8,10,8,13,-13,7,15,30,17,2,16,17,17,17,18,22,22,14,26,14,15,18,15,20,14,14,-7,18,16,9,13,LEFT
-9,24,23,21,19,21,-1,15,13,14,16,26,27,18,12,19,20,11,20,19,11,-62,-41,-21,-43,-44,-6,-18,-16,-33,-6,-8,-8,-8,-4,-4,8,2,18,5,-4,4,-6,4,-6,4,-1,-1,5,4,-2,7,-2,-2,-4,-4,0,-5,-2,-23,-4,1,-1,-8,LEFT
-23,1,-1,-4,-6,-4,-25,0,-6,-8,-7,2,0,-6,-10,-3,-1,-11,-1,-2,-5,-63,-50,-26,-29,-30,-20,-30,-27,-22,-18,-20,-19,-19,-13,-13,1,5,11,-4,-30,-2,-8,3,-18,1,-7,-6,1,3,-1,11,2,5,1,-6,1,1,11,-11,0,3,9,-6,LEFT
-11,11,9,9,11,13,-8,13,7,8,10,17,20,14,5,14,15,7,20,21,20,-63,-33,-22,-13,-14,3,-20,-18,-16,9,8,8,8,14,13,18,-4,15,18,12,20,3,25,6,19,14,15,17,17,14,25,16,17,15,14,16,10,19,-4,14,9,11,7,LEFT
-4,23,22,24,25,25,5,14,12,14,17,25,26,10,6,14,16,5,15,18,15,-79,-40,-32,-16,-15,1,-45,-45,-32,6,4,4,5,11,11,-3,-39,2,-2,-20,-1,-2,12,-11,-2,6,6,6,6,-2,6,-3,-3,-6,7,5,-7,-2,-23,2,-1,-1,-4,LEFT
-11,12,10,14,12,13,6,7,4,6,6,16,16,-4,1,8,10,-5,5,8,6,-82,-50,-39,-30,-31,-10,-31,-27,-53,-1,-2,-2,-1,2,2,1,-23,-12,-1,-15,2,-15,9,-6,3,10,10,15,15,8,15,6,8,2,12,14,4,14,-7,12,13,15,12,LEFT
3,22,21,18,10,12,-13,20,17,20,15,21,20,7,16,22,23,8,15,16,14,-77,-36,-34,-27,-27,-6,-8,-6,-46,7,5,5,5,-3,-4,11,5,-13,6,11,7,-32,-3,-1,7,7,6,15,14,6,11,2,2,2,9,11,-1,1,-22,6,6,3,1,LEFT
-10,13,12,14,2,4,-29,4,4,9,6,11,11,1,5,8,10,1,2,4,1,-88,-40,-36,-32,-33,-13,-28,-26,-45,-11,-13,-12,-12,-7,-7,-14,-8,-30,-1,-14,2,-33,-14,-6,3,1,2,10,10,0,7,-1,-1,2,4,7,-3,1,-20,6,7,7,-1,LEFT
-17,13,11,20,16,18,-4,10,10,17,18,24,30,12,15,20,22,18,22,29,26,-46,-26,-14,-19,-20,4,-13,-12,-22,4,3,4,4,15,15,5,18,-3,18,-14,21,-6,13,4,20,19,20,27,27,22,32,24,25,17,13,19,9,26,5,16,17,21,3,LEFT
10,27,25,28,30,31,10,25,22,23,26,29,34,14,17,24,26,22,26,34,29,-37,-31,-31,-40,-42,-2,-18,-17,-25,3,0,1,1,2,2,-1,-3,5,3,-25,4,-30,2,-14,4,5,7,13,14,8,18,10,11,-2,1,7,-2,11,-10,5,11,13,-1,LEFT
3,17,15,13,11,13,-11,12,12,12,14,15,17,-3,5,14,16,11,14,22,17,-84,-56,-61,-41,-41,-4,-32,-30,-36,3,1,2,3,-1,-1,-17,-25,-17,-3,7,-1,-15,13,3,1,20,21,23,24,18,24,16,18,-2,20,24,15,24,2,23,26,27,19,LEFT
-7,25,23,21,23,24,-6,14,27,26,27,27,31,5,20,31,32,27,30,34,35,-50,-37,-40,-7,-7,12,-15,-13,-24,10,9,9,8,15,15,3,-1,-27,6,12,8,10,27,9,7,26,26,34,33,29,33,26,27,3,19,27,21,30,7,24,24,29,15,LEFT
-5,26,24,18,23,24,-11,12,26,24,24,23,24,1,14,25,27,20,21,24,26,-41,-43,-46,-21,-23,-3,-36,-33,-31,-4,-6,-6,-6,-4,-3,-6,-16,-29,-5,-6,-3,-23,-11,-5,-2,12,12,19,19,11,16,10,10,-6,4,12,6,8,-13,9,12,10,-2,LEFT
1,14,13,7,10,11,-15,2,13,15,13,12,17,2,2,15,17,10,11,18,20,-85,-65,-55,-30,-31,-4,-29,-27,-33,-6,-7,-6,-6,-5,-5,7,-16,-7,5,-21,8,-28,-2,-15,10,7,8,18,18,14,20,14,16,6,3,13,10,16,-5,12,13,11,7,LEFT
-7,13,11,11,15,16,-6,6,15,17,17,17,23,11,1,21,21,15,17,25,27,-56,-42,-40,-20,-21,4,-16,-15,-4,1,-1,-1,-1,-1,-1,8,-5,11,5,-22,6,-14,1,-20,6,2,3,16,16,14,19,11,12,-1,2,11,9,15,-5,8,13,12,7,LEFT
-19,3,1,3,3,5,-14,2,6,4,5,6,7,-6,-8,8,10,2,3,6,7,-39,-44,-65,-52,-53,-16,-38,-36,-41,-16,-20,-18,-17,-15,-15,-35,-31,6,-13,-16,-13,-19,-12,-12,-11,3,4,7,8,3,11,0,0,-14,3,8,5,7,-14,6,12,6,2,LEFT
4,12,10,7,7,9,-5,9,17,15,14,14,15,-4,8,17,18,14,14,15,13,-60,-46,-64,-32,-32,-3,-23,-21,-59,1,0,1,1,3,2,-30,-30,11,-1,11,1,0,2,13,2,25,26,22,23,19,30,18,20,-2,20,23,17,23,2,21,24,13,15,LEFT
25,30,30,24,26,27,16,12,30,30,27,27,29,-3,16,23,24,22,22,24,22,-52,-40,-40,-13,-14,3,-15,-14,-31,4,2,2,2,4,3,-14,-15,-24,-10,-9,-8,-4,-3,-7,-7,8,10,8,8,7,20,12,14,-10,2,5,7,14,-7,1,18,11,14,LEFT
-3,10,7,7,10,11,-4,-18,4,8,8,12,16,-3,-7,1,3,6,8,15,19,-33,-50,-52,-54,-56,-17,-46,-44,-43,-22,-24,-23,-23,-12,-11,-10,-24,-41,5,-29,8,-15,-4,-15,10,0,1,1,1,2,17,14,15,9,1,3,8,18,-3,2,19,15,21,LEFT
-36,-6,-8,-3,6,7,-9,-25,-6,2,5,10,20,16,2,3,4,9,12,20,29,-59,-51,-58,-41,-42,-15,-39,-38,-42,-25,-25,-24,-25,-13,-14,8,-27,-14,14,-23,15,-13,6,-8,15,10,10,5,4,1,13,7,8,7,5,3,1,5,-16,1,1,-5,-10,LEFT
-36,-4,-5,-3,4,6,-8,-22,-8,1,-1,1,12,0,1,-2,-2,-1,-5,4,7,-81,-70,-81,-31,-33,-18,-49,-48,-44,-26,-29,-28,-29,-20,-20,-15,-55,-15,-12,-28,-11,-27,-2,-16,-11,1,0,-7,-7,-17,-9,-14,-13,-16,-7,-10,-17,-15,-35,-12,-11,-15,-21,LEFT
-16,-2,-3,-6,-5,-4,-18,-17,-5,-1,-9,-9,1,-14,-3,-7,-6,-5,-14,-3,1,-88,-72,-80,-44,-47,-23,-31,-28,-46,-23,-23,-23,-23,-20,-20,-32,-39,-10,-9,-28,-6,-10,2,-4,-5,8,9,1,1,-10,-2,-1,1,-6,-1,-2,-10,3,-18,-3,1,-3,-2,LEFT
2,6,5,0,-3,-1,-23,-7,11,10,2,3,8,-1,10,4,5,6,-2,8,17,-84,-55,-72,-35,-35,-14,-16,-14,-37,-5,-6,-7,-7,-15,-15,-20,-20,-3,-4,-32,-3,2,-4,-1,-4,8,8,0,0,-8,1,2,3,-10,-5,-6,-13,1,-20,-9,-4,-7,-5,LEFT
-2,1,0,1,-3,-2,-20,-18,4,4,-1,1,5,-12,-1,-6,-3,1,-7,3,15,-81,-60,-72,-32,-32,-13,-37,-36,-39,-10,-12,-12,-12,-12,-13,-1,-14,-16,-14,-20,-12,-15,-11,-10,-10,-6,-6,-8,-8,-13,-1,-1,-1,-11,-15,-14,-16,-3,-24,-16,-11,-10,-12,LEFT
-11,-4,-5,2,2,3,-9,-19,3,4,0,6,13,-1,-4,-6,-4,2,-2,10,26,-69,-62,-68,-52,-52,-22,-39,-36,-50,-17,-19,-19,-18,-11,-11,-21,-2,-41,4,-2,6,-14,6,3,7,0,1,-6,-6,-15,0,0,1,3,-10,-7,-17,-2,-24,-12,-11,-10,-2,LEFT
-22,-15,-17,-10,-4,-3,-5,-22,-7,-6,-11,-3,1,-1,-17,-16,-15,-13,-14,-4,7,-64,-61,-71,-59,-61,-41,-36,-33,-40,-39,-42,-41,-42,-29,-30,-48,-32,-52,-15,-55,-15,-22,6,-23,-15,-20,-17,-23,-23,-35,-22,-22,-22,-21,-29,-24,-32,-21,-43,-27,-20,-20,-8,LEFT
-30,-34,-35,-27,-28,-27,-24,-27,-21,-21,-28,-21,-24,-20,-22,-26,-24,-27,-25,-16,-7,-56,-62,-80,-44,-44,-41,-38,-35,-33,-44,-44,-44,-44,-33,-33,-27,-43,-33,-14,-39,-11,-20,-2,-12,-10,-6,-4,-10,-10,-20,-7,-9,-8,-8,-10,-6,-16,-2,-23,-7,-3,-5,9,LEFT
-8,-15,-16,-10,-15,-13,-16,-3,-2,-1,-8,-5,-6,4,3,-3,-2,-3,-1,5,16,-67,-50,-63,-31,-31,-16,-26,-24,-23,-14,-15,-15,-15,-15,-15,-6,-12,-26,8,13,11,-8,-3,15,10,6,6,-3,-3,-9,3,1,2,5,-4,-4,-15,2,-20,-8,-7,-8,0,LEFT
-5,-13,-14,-11,-10,-7,11,-11,-13,-8,-12,-8,-4,2,-12,-15,-12,-11,-13,-3,6,-69,-63,-77,-55,-56,-31,-40,-39,-48,-26,-31,-31,-30,-29,-29,-40,-39,-57,-8,-23,-7,-25,-23,-11,-6,-20,-19,-24,-24,-29,-14,-15,-15,-11,-25,-26,-29,-13,-33,-27,-16,-14,-10,LEFT
-5,-29,-32,-29,-30,-27,-16,-20,-25,-22,-25,-22,-17,-5,-23,-26,-24,-20,-18,-9,3,-89,-78,-90,-68,-68,-46,-62,-60,-59,-48,-49,-48,-48,-39,-39,-41,-53,-57,-1,-40,2,-19,-4,-22,3,-16,-15,-17,-17,-19,-2,-4,-4,1,-15,-16,-20,1,-21,-16,-7,-7,-3,LEFT
-21,-20,-21,-20,-23,-22,-35,-7,-11,-11,-13,-11,-10,2,-9,-12,-11,-5,-1,2,16,-111,-73,-81,-57,-58,-34,-45,-44,-37,-33,-33,-33,-34,-29,-30,-20,-31,-45,-4,-36,-4,-12,1,-22,-4,-9,-9,-12,-11,-20,-3,-9,-10,-11,-13,-15,-26,-12,-33,-18,-13,-17,-14,LEFT
-29,-21,-22,-20,-24,-22,-31,-7,-11,-13,-16,-15,-18,-13,-12,-16,-15,-11,-11,-11,1,-71,-67,-81,-49,-50,-40,-51,-49,-30,-33,-35,-35,-35,-30,-31,-30,-24,-42,-11,-15,-10,-26,-18,-5,-7,-12,-11,-15,-14,-27,-8,-14,-13,-7,-16,-17,-26,-12,-32,-18,-7,-10,-13,LEFT
-6,-13,-14,-11,-14,-12,-9,2,1,-4,-7,-5,-7,7,2,-2,-1,2,4,3,20,-67,-47,-67,-18,-19,-18,-27,-25,-10,-10,-11,-11,-11,-10,-11,-27,-21,-32,14,16,16,-1,0,22,16,12,12,4,4,-7,12,8,10,12,4,3,-7,13,-8,0,13,9,7,LEFT
-6,-6,-7,-3,-3,-2,-1,5,4,-2,-2,-1,-3,6,5,-2,0,4,4,3,21,-77,-53,-80,-37,-39,-24,-46,-45,-11,-19,-22,-22,-22,-17,-18,-30,-60,-31,-7,-8,-7,-12,0,-3,-7,-3,-2,-12,-12,-21,-5,-8,-8,-14,-13,-14,-21,-5,-27,-17,1,-2,-7,LEFT
-30,-25,-26,-19,-22,-21,-16,-10,-14,-18,-17,-16,-21,-13,-12,-17,-15,-8,-10,-11,5,-72,-65,-75,-57,-56,-33,-47,-44,-24,-26,-27,-26,-26,-25,-25,-24,-34,-27,-4,-11,-1,-11,1,-1,1,5,6,-4,-3,-9,4,-1,0,3,1,0,-7,6,-15,1,12,13,15,LEFT
8,-2,-3,-1,-6,-4,5,21,11,6,6,6,3,15,13,12,12,18,19,14,29,-71,-48,-50,-45,-45,-17,-18,-15,-29,-15,-16,-15,-16,-12,-13,-10,0,-43,15,6,15,6,10,24,14,24,24,12,13,7,18,11,12,6,14,13,1,13,-9,10,15,16,18,LEFT
7,-4,-5,-5,-11,-10,-10,17,8,1,-2,-3,-8,-6,-1,-3,-1,2,1,-5,8,-93,-64,-69,-53,-54,-38,-43,-41,-46,-38,-40,-40,-39,-27,-27,-20,-24,-82,-22,-31,-24,-19,-22,-3,-21,-10,-9,-17,-17,-24,-14,-22,-22,-27,-21,-22,-30,-25,-45,-26,-25,-21,-37,LEFT
-25,-20,-21,-16,-22,-19,-18,-1,-6,-10,-13,-11,-17,-18,-17,-18,-15,-9,-10,-12,1,-65,-59,-65,-21,-21,-22,-20,-18,-11,-17,-17,-16,-16,-1,-3,-10,-7,-52,-2,-6,2,-13,-10,10,3,3,4,-4,-3,-9,5,-2,-1,6,-5,-6,-11,-1,-23,-6,-13,-6,-18,LEFT
-22,4,3,13,13,15,26,15,14,15,13,16,15,18,8,8,8,17,15,17,29,-37,-37,-38,-12,-12,-1,-6,-5,7,0,-3,-2,-3,8,7,-5,-3,-43,17,22,18,2,-13,29,16,13,13,2,3,-4,8,4,5,10,-1,-2,-8,0,-21,-5,-9,-1,-11,LEFT
-17,-4,-6,1,-3,-3,9,5,9,6,-1,0,-1,3,-2,-3,-1,4,-1,0,13,-87,-72,-76,-63,-65,-31,-51,-49,-62,-27,-30,-30,-28,-18,-17,-34,-45,-72,-8,-2,-7,-19,-27,15,-6,4,4,-4,-3,-12,-3,-6,-5,-10,-3,-3,-7,-4,-24,-4,-3,7,2,LEFT
-10,-4,-6,-3,-7,-6,11,8,11,8,-2,-2,-1,-2,1,-2,1,6,3,3,21,-108,-70,-83,-49,-49,-18,-38,-36,-42,-15,-15,-15,-15,-4,-6,-14,-32,-32,3,14,6,1,8,18,6,17,17,5,6,-5,5,2,4,4,7,7,-3,4,-17,3,3,8,15,LEFT
-8,-1,-2,-3,-2,-1,10,8,5,5,-4,-4,-2,5,-6,-12,-10,-3,-5,-2,15,-82,-45,-56,-25,-26,-11,-14,-11,-22,-11,-13,-13,-13,-10,-11,-28,-4,-25,-5,2,-5,0,15,-1,-6,-9,-8,-18,-17,-29,-18,-23,-22,-12,-23,-22,-28,-27,-49,-27,-24,-23,-20,LEFT
-10,-14,-15,-16,-17,-16,-5,-7,-12,-12,-22,-21,-20,-13,-29,-31,-28,-22,-22,-17,-3,-43,-40,-43,-21,-22,-13,-13,-11,-12,-17,-19,-18,-18,-11,-11,-21,13,-50,-11,-21,-8,-6,6,-16,-7,-19,-18,-16,-14,-22,-12,-19,-17,-7,-29,-22,-19,-16,-37,-23,-17,-14,-16,LEFT
-9,-2,-2,-1,-3,-1,11,9,5,8,-2,1,-3,3,-10,-4,-3,4,4,4,18,-44,-21,-30,-6,-7,7,-1,1,8,-7,-8,-6,-8,9,8,34,26,-54,5,-8,7,1,3,3,6,8,8,10,11,5,10,-1,1,1,-4,1,1,-1,-22,-1,-2,0,-4,LEFT
