Time,Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz,Target
119.0813,-77,-41,-42,-33,-25,-25,-6,-41,-37,-22,-31,-21,-10,-21,-39,-26,-23,-18,-23,-11,-26,-61,-73,-63,-59,-60,-54,-58,-55,-7,-45,-46,-46,-46,-44,-44,-27,-31,-31,-21,-23,-18,-12,-31,-37,-17,-4,-3,-9,-7,-12,-7,-12,-12,-18,-8,1,0,-14,-34,2,-3,-14,-6,LEFT
119.0875,-36,-22,-23,-20,-15,-13,-2,3,-8,0,-14,-9,3,-11,-5,-1,0,-4,-6,5,-10,-40,-45,-45,-17,-17,-30,-42,-39,44,-13,-13,-13,-15,-26,-29,-27,-41,22,-10,18,-8,25,-10,-4,-10,14,14,-1,-1,-9,-5,-7,-7,-12,-2,5,-2,-13,-33,1,1,-14,-1,LEFT
119.0938,-3,-17,-18,-22,-18,-17,1,-1,-16,-12,-25,-21,-8,-17,-13,-18,-17,-24,-26,-12,-22,-33,-35,-40,-16,-18,-31,-41,-37,32,-20,-23,-23,-22,-39,-40,-51,-58,3,-26,2,-25,8,-26,-17,-24,-7,-7,-23,-22,-32,-27,-24,-23,-27,-18,-13,-13,-27,-47,-15,-7,-22,-9,LEFT
119.1,-17,-26,-27,-32,-33,-31,-20,-15,-27,-18,-33,-30,-19,-25,-13,-22,-21,-30,-30,-16,-22,-73,-51,-59,-32,-34,-34,-47,-45,14,-18,-19,-18,-18,-39,-40,-55,-61,-13,-18,-4,-16,17,-35,-8,-15,8,9,-3,-2,-12,-9,-8,-6,-16,3,10,8,-6,-27,10,7,-8,7,LEFT
119.1063,7,-5,-5,-19,-23,-21,-22,16,-1,3,-14,-14,-13,-14,12,3,3,-13,-15,-8,-8,-108,-64,-73,-50,-50,-37,-56,-54,16,-7,-9,-9,-10,-38,-39,-45,-66,-8,-21,13,-21,34,-43,8,-21,8,8,-4,-4,-17,-17,-20,-21,-27,-8,1,-4,-24,-45,-2,-8,-22,-20,LEFT
119.1125,42,-6,-7,-25,-29,-29,-17,34,4,-2,-23,-23,-25,-30,10,-4,-2,-26,-28,-24,-25,-59,-51,-62,-29,-29,-36,-64,-62,58,2,0,1,1,-30,-31,-39,-84,24,-33,43,-31,58,-48,23,-29,13,13,-4,-3,-17,-16,-21,-20,-30,-4,4,-1,-20,-41,3,-8,-13,-17,LEFT
119.1188,52,8,7,-9,-9,-8,6,55,22,15,-3,-4,-1,-20,29,18,20,-5,-3,-1,-8,-13,-28,-39,16,16,-12,-71,-70,107,19,17,17,16,-8,-10,-62,-105,80,-13,80,-10,74,-35,52,-9,40,40,22,23,9,13,6,7,-11,23,26,24,7,-15,24,13,8,11,LEFT
119.125,40,16,15,1,0,1,-5,56,30,26,10,6,9,-13,35,30,31,7,8,11,1,-36,-51,-56,13,11,-22,-85,-83,90,10,6,7,6,-24,-24,-71,-109,85,-25,60,-25,50,-51,48,-25,34,35,17,17,5,9,1,2,-32,14,17,23,4,-17,14,15,9,12,LEFT
119.1312,30,3,2,-8,-16,-14,-21,41,21,18,2,-3,-5,-33,23,21,24,3,3,6,-4,-49,-52,-58,6,4,-22,-63,-60,82,8,8,9,9,-20,-21,-38,-75,73,-31,42,-27,54,-32,45,-26,34,35,24,25,18,24,15,17,-26,17,25,36,22,2,24,21,18,9,LEFT
119.1375,49,25,25,14,5,7,2,57,42,41,23,23,17,-14,37,44,44,29,30,29,21,-47,-25,-33,-3,-5,3,-35,-34,78,37,36,37,36,7,6,-15,-67,67,-7,72,-5,73,-18,56,-5,43,45,40,41,36,41,30,32,-7,29,39,48,32,11,36,27,26,12,LEFT
119.1438,61,40,38,26,22,23,16,59,51,48,33,35,23,-7,42,50,50,34,30,27,18,-35,-20,-28,6,6,5,-61,-60,71,44,41,41,42,8,8,-50,-102,56,-12,82,-11,63,-34,60,-11,43,44,39,39,29,31,18,19,-14,29,37,42,21,0,35,26,23,13,LEFT
119.15,64,39,37,24,20,20,15,64,51,47,31,32,17,-9,48,48,50,32,23,23,17,-29,-27,-31,25,25,4,-51,-48,79,39,36,37,37,8,7,-50,-69,58,-5,64,-3,62,-37,58,-3,52,52,43,44,33,36,24,25,-5,40,45,43,27,6,43,30,22,20,LEFT
119.1562,52,40,38,28,22,23,18,67,49,49,32,33,23,-6,46,48,49,30,23,24,22,-44,-36,-34,6,5,2,-48,-46,81,32,29,30,30,3,3,-36,-74,77,-13,26,-13,46,-45,32,-13,37,37,28,28,20,24,12,13,-18,24,28,31,11,-10,25,16,8,2,LEFT
119.1625,49,30,27,17,7,10,9,60,39,35,18,20,12,-19,27,33,35,16,11,12,12,-46,-47,-49,-6,-7,-12,-65,-64,64,15,14,14,15,-2,-2,-37,-89,84,-16,35,-14,35,-40,35,-12,41,42,32,33,26,33,22,24,-12,31,35,46,25,5,35,29,24,13,LEFT
119.1688,64,40,39,31,25,26,27,78,57,53,36,38,31,0,49,55,56,40,39,38,42,-34,-35,-32,6,5,15,-53,-52,79,45,45,45,45,25,23,-2,-61,80,6,72,8,60,-7,66,8,71,72,62,63,53,62,49,51,7,58,62,70,52,31,61,48,46,37,LEFT
119.175,75,56,56,48,43,43,35,83,64,64,49,50,38,8,60,64,65,49,48,45,48,-41,-32,-35,14,13,27,-33,-31,84,55,52,52,53,25,25,-3,-42,72,6,81,8,71,-26,64,8,62,62,58,58,48,53,42,43,5,51,55,62,43,24,52,43,46,34,LEFT
119.1813,41,46,44,42,33,33,31,68,49,54,39,42,30,11,51,54,55,38,35,34,40,-29,-18,-17,28,29,21,-14,-10,78,48,45,46,46,18,17,-30,-45,83,12,74,14,73,-29,57,15,59,59,53,53,46,48,41,42,12,48,53,56,44,24,49,39,37,29,LEFT
119.1875,44,44,43,39,31,32,40,81,50,53,35,39,25,15,53,53,53,37,35,33,41,-7,-12,0,25,24,20,-10,-7,76,40,37,39,38,14,14,-20,-40,69,9,48,10,55,-18,41,9,54,54,46,46,43,46,40,42,4,46,51,53,43,23,48,35,35,27,LEFT
119.1937,43,31,29,27,24,25,35,71,35,36,22,28,14,0,39,34,36,23,25,22,30,-23,-35,-22,-4,-6,5,-36,-34,60,25,23,24,24,5,5,-22,-52,49,-6,23,-5,30,-26,23,-5,42,42,34,35,32,38,32,34,-8,40,45,47,35,16,42,33,37,27,LEFT
119.2,37,30,29,32,30,31,28,64,32,37,25,34,22,0,40,35,36,26,29,30,35,-40,-33,-21,-7,-7,15,-44,-42,57,40,38,39,38,25,24,-28,-58,64,8,9,10,44,-10,21,11,42,41,41,41,41,44,40,42,10,40,48,49,40,20,45,32,32,26,LEFT
119.2063,39,45,44,45,44,44,38,78,44,48,35,44,31,13,52,46,46,34,30,33,38,-50,-23,-8,-11,-12,20,-41,-39,35,39,35,36,36,26,26,-10,-40,72,10,31,10,39,-16,34,10,36,35,35,34,34,31,25,26,5,29,35,36,20,-1,33,14,12,3,LEFT
119.2125,42,39,36,35,30,30,29,70,39,40,22,32,15,5,48,35,36,19,12,16,23,-32,-29,-24,-5,-5,10,-43,-41,37,26,24,25,24,11,12,-15,-38,77,5,60,7,42,-18,53,8,37,39,32,33,32,27,19,21,7,30,37,38,18,-1,36,17,13,2,LEFT
119.2188,48,41,39,37,28,30,16,76,44,50,27,34,20,12,62,45,46,27,22,27,35,-18,-12,-15,17,17,21,-22,-20,61,45,44,44,43,21,20,-25,-39,91,14,72,16,51,6,64,15,45,46,39,40,41,39,26,28,11,34,43,41,24,3,40,13,11,1,LEFT
119.225,63,47,45,39,29,30,10,80,41,50,26,30,15,7,58,40,41,21,16,19,27,-59,-22,-25,6,4,14,-25,-23,47,40,36,37,37,10,10,-25,-45,66,-2,41,-2,39,-7,40,-2,32,32,23,25,21,23,11,13,-6,21,28,27,8,-12,25,2,3,-2,LEFT
119.2313,41,29,26,26,20,21,6,67,27,32,14,22,8,1,48,31,32,13,13,16,26,-61,-29,-27,20,20,19,-21,-19,78,35,33,35,34,20,21,5,-16,68,12,34,16,58,-5,45,18,52,52,40,42,37,41,31,33,21,37,43,42,30,11,42,16,18,11,LEFT
119.2375,48,45,43,45,47,48,43,92,52,54,37,44,36,30,76,56,56,35,36,39,54,-10,0,0,36,35,31,-2,1,90,48,46,48,46,30,30,-3,-17,83,27,47,29,62,5,59,27,58,58,44,45,41,41,31,31,20,32,37,33,22,1,32,3,3,-11,LEFT
119.2438,46,36,34,33,33,34,38,78,40,39,21,25,20,10,58,35,37,16,11,12,29,-25,-16,-22,-22,-24,-3,-35,-33,40,22,18,20,20,2,3,-34,-71,63,-1,26,-1,31,-8,35,1,27,27,17,18,12,13,2,3,-3,4,11,11,-7,-26,8,-20,-17,-34,LEFT
119.25,35,22,20,20,14,16,15,62,27,29,10,15,11,5,45,26,28,12,7,6,25,-56,-25,-26,-35,-36,-1,-39,-37,37,25,23,25,24,12,11,12,-32,63,13,51,15,35,1,47,15,43,43,34,35,29,31,20,22,15,31,35,29,17,-3,35,7,8,3,LEFT
119.2562,51,39,37,32,31,32,30,80,45,45,24,28,29,18,61,44,44,30,26,22,37,-42,-14,-27,-8,-8,12,-28,-26,40,33,30,30,31,19,18,29,-6,65,10,48,10,36,-7,45,9,47,48,40,40,31,30,17,18,3,34,36,26,13,-7,33,10,9,4,LEFT
119.2625,55,35,34,26,24,24,26,82,40,39,16,18,17,-2,51,35,36,22,14,8,18,-51,-30,-35,16,17,5,-35,-33,48,23,21,22,22,3,4,-22,-33,55,-8,40,-7,31,-4,45,-5,39,41,34,35,25,25,11,12,-8,26,31,27,13,-7,30,8,12,0,LEFT
119.2688,50,32,31,25,19,20,5,78,42,42,19,20,15,1,57,42,43,30,22,16,26,-54,-26,-38,12,13,6,-24,-23,44,29,27,29,27,7,7,-24,-35,22,8,68,11,55,3,64,11,54,54,47,48,36,41,26,28,10,40,47,44,29,7,45,23,22,16,LEFT
119.275,33,34,33,30,26,27,8,76,43,45,24,26,24,12,59,45,46,34,29,23,32,-29,-13,-35,-10,-12,-1,-22,-20,38,19,17,18,17,1,1,-18,-37,14,7,55,7,39,-12,44,8,44,44,40,41,27,32,18,20,3,35,41,41,18,-2,39,25,22,11,LEFT
119.2812,36,26,25,20,14,14,5,72,39,38,16,17,16,7,57,42,43,33,24,21,29,-31,-22,-28,-15,-16,0,-32,-29,50,28,27,27,28,1,2,-28,-54,71,13,48,16,49,-3,54,18,61,61,58,59,50,53,37,39,18,58,64,66,45,25,63,52,50,37,LEFT
119.2875,62,49,48,41,37,37,31,94,66,64,41,43,39,31,87,74,74,62,52,50,55,-1,0,-12,28,28,22,-8,-6,78,46,45,44,45,23,23,7,-14,86,33,71,35,63,7,77,34,82,83,76,76,69,70,51,53,29,71,78,78,58,37,74,62,65,52,LEFT
119.2938,58,47,45,39,36,36,42,86,60,54,37,38,31,23,77,64,66,47,39,35,40,-7,-2,-29,8,7,-3,-15,-12,50,20,17,18,19,1,2,13,-5,43,13,42,12,27,-18,44,13,56,57,51,52,44,46,29,31,8,48,54,58,35,16,50,43,51,32,LEFT
119.3,26,28,26,21,16,17,18,67,38,35,23,23,18,12,55,46,48,31,30,28,32,-51,-18,-37,-29,-29,-10,-24,-21,29,22,21,22,22,6,5,20,-15,38,17,54,20,26,-14,50,21,55,56,54,54,51,55,40,41,19,53,61,67,49,28,59,50,54,39,LEFT
119.3063,22,36,34,29,31,32,24,73,44,43,33,34,30,21,60,52,53,39,41,38,42,-54,-18,-35,-11,-10,-1,-39,-36,44,26,23,24,23,9,8,16,-37,37,8,46,9,30,-12,49,8,51,51,45,44,41,44,27,29,-1,46,52,51,30,10,46,43,38,23,LEFT
119.3125,38,25,23,11,11,12,6,64,33,25,13,12,5,-7,41,32,32,14,17,9,16,-54,-32,-47,-13,-14,-15,-38,-35,23,4,2,3,3,-9,-8,5,-20,14,-13,13,-10,16,-13,27,-7,39,38,32,33,29,30,13,15,-9,34,39,40,21,1,36,33,30,0,LEFT
119.3187,57,32,31,16,17,18,17,80,47,37,23,21,16,4,52,44,44,27,31,23,30,-54,-17,-26,2,2,2,-21,-18,21,21,20,20,20,8,8,2,-5,7,10,35,13,43,12,43,14,50,50,46,46,43,45,31,33,11,43,49,50,37,16,46,42,40,20,LEFT
119.325,44,33,31,21,28,30,26,77,40,36,23,25,20,13,50,41,42,29,32,26,33,-44,-14,-28,-12,-12,-3,-24,-21,27,21,17,17,18,1,2,3,-26,13,6,49,7,30,-2,46,8,42,43,36,36,33,36,29,30,5,40,45,50,35,14,43,47,48,38,LEFT
119.3313,17,16,15,16,21,22,26,60,22,29,16,18,15,10,48,33,34,23,26,27,34,-12,-2,-18,-7,-7,2,-23,-20,37,17,15,16,16,11,10,35,-26,39,13,52,16,30,-7,49,17,54,54,43,44,39,44,37,40,16,53,54,55,41,21,52,49,46,36,LEFT
119.3375,24,32,32,33,35,34,37,78,39,43,31,30,28,19,64,43,42,30,34,37,41,-20,12,-1,-4,-4,15,-11,-8,33,36,34,36,35,20,20,40,-10,39,16,30,17,36,-6,43,17,50,50,37,37,32,36,27,30,12,42,42,42,27,8,37,32,30,17,LEFT
119.3438,35,29,27,24,22,22,16,71,32,29,16,15,12,10,48,23,24,11,11,15,18,-36,-1,-6,1,1,1,-9,-6,33,21,18,19,20,5,5,33,-6,20,3,24,4,10,-17,32,5,26,26,14,14,8,13,5,6,0,17,20,24,7,-13,16,14,17,-2,LEFT
119.35,30,10,7,6,7,8,13,55,14,12,1,1,-3,3,33,8,10,-3,-2,3,8,-33,-14,-12,8,7,-7,-8,-6,33,15,14,15,15,0,1,18,3,20,2,28,5,4,6,30,6,23,23,12,12,7,16,12,13,4,12,18,24,16,-5,17,14,17,5,LEFT
119.3563,40,15,14,5,13,14,15,55,12,17,6,7,7,8,34,12,12,0,10,15,27,-25,-12,-10,-9,-10,-7,-18,-16,28,18,15,16,15,-3,-3,-18,-3,21,3,22,4,17,10,22,4,18,18,7,8,5,17,10,12,-2,8,13,18,7,-14,9,5,6,-6,LEFT
119.3625,4,1,-1,-3,4,5,-2,43,-5,5,-6,-3,-7,-5,21,-1,0,-11,-3,2,5,-11,-14,-20,-25,-25,-20,-37,-35,16,-4,-7,-7,-6,-18,-18,-34,-16,16,-10,0,-8,6,-15,5,-7,12,13,2,2,0,7,-6,-4,-10,9,11,11,-4,-23,9,-2,-3,-11,LEFT
119.3688,-2,-8,-12,-11,-1,1,-6,42,-5,1,-11,-4,-11,1,24,3,4,-9,2,4,4,-38,-17,-32,-10,-10,-21,-25,-22,7,-11,-13,-12,-11,-10,-10,-20,-13,-5,7,24,10,18,-3,27,10,25,25,11,11,13,20,10,12,8,17,22,20,14,-6,18,12,10,2,LEFT
119.375,6,-1,-3,-4,15,16,13,44,1,6,-3,7,1,11,27,11,11,-2,10,11,15,-49,-15,-40,-6,-6,-16,-7,-3,15,4,3,3,2,-3,-3,-5,-12,-9,6,16,8,22,6,24,8,19,20,8,8,10,15,7,9,4,6,12,16,5,-15,8,13,10,2,LEFT
119.3812,-1,0,-2,-4,10,10,2,45,1,7,-3,2,-5,6,21,7,6,-5,1,2,8,-36,-9,-23,-10,-10,-7,-6,-3,19,6,3,4,4,-4,-4,31,-2,-7,10,6,13,6,16,13,14,16,16,7,8,7,12,4,6,13,7,12,14,3,-17,10,13,6,10,LEFT
119.3875,0,8,7,2,14,14,1,53,9,15,4,5,-2,20,29,12,12,2,6,7,12,-58,-2,0,1,1,8,1,3,24,12,9,10,9,5,5,41,22,3,18,29,19,3,8,25,20,21,21,10,11,8,14,5,7,13,13,16,14,5,-16,12,11,5,5,LEFT
119.3938,4,6,6,-1,11,12,-5,54,5,10,-2,0,-8,10,24,5,6,-4,3,2,4,-69,-20,-26,-27,-27,-8,-34,-34,16,3,2,2,2,-6,-5,-1,-6,1,3,31,4,10,-8,24,5,22,22,7,7,4,11,5,7,2,12,12,13,5,-14,9,11,11,2,LEFT
119.4,7,4,3,-1,8,9,0,52,3,7,-2,1,-3,8,25,5,6,1,10,10,14,-64,-18,-26,-49,-49,-12,-32,-29,7,5,3,4,3,-1,0,-2,6,-18,13,18,16,20,15,18,17,22,23,9,10,12,20,17,20,15,9,10,14,14,-5,6,12,6,4,LEFT
119.4062,8,7,6,6,17,17,19,42,3,9,2,7,5,18,22,4,5,1,12,14,18,-51,-10,-13,-37,-37,-14,-17,-14,-18,-1,-4,-3,-3,-4,-4,-18,-1,-22,10,-13,12,-18,11,-4,11,8,10,-4,-3,1,8,4,5,4,-4,-3,1,-4,-24,-6,4,-10,-7,LEFT
119.4125,6,-4,-6,-4,-2,-1,-23,28,-7,-1,-11,-8,-12,3,13,-10,-8,-12,-3,-2,2,-21,-15,-23,-17,-16,-19,-36,-34,6,-5,-6,-6,-5,-13,-13,-21,-16,17,0,14,2,-31,-3,9,2,15,15,-4,-3,-4,2,-6,-4,-1,1,1,-1,-11,-31,-1,2,-11,-12,LEFT
119.4188,6,0,-2,-2,-3,-1,-22,34,-1,4,-8,-8,-9,5,25,1,0,-7,0,1,3,0,3,-7,22,22,-2,-16,-13,67,8,6,6,6,-10,-10,13,13,38,5,53,7,16,2,31,7,25,25,5,5,2,7,-1,1,4,11,14,7,1,-21,12,12,4,11,LEFT
119.425,3,-4,-5,-7,-4,-3,-14,40,0,1,-10,-10,-12,5,31,4,4,-10,-3,-7,-3,-27,-3,-10,6,5,-8,-17,-14,50,-3,-7,-6,-6,-20,-20,-2,-1,32,-2,36,0,25,-9,23,-1,20,18,-3,-4,-11,-8,-16,-16,-6,2,3,-6,-20,-40,-2,-3,-8,-13,LEFT
119.4313,7,-14,-16,-20,-16,-15,-25,34,-6,-10,-22,-24,-26,-7,20,-10,-8,-27,-21,-25,-22,-61,-27,-39,-30,-30,-22,-37,-35,7,-17,-18,-17,-17,-21,-21,-40,-18,25,-10,19,-7,8,-16,16,-6,13,14,-12,-12,-22,-16,-27,-26,-10,-4,-5,-16,-32,-53,-7,-21,-28,-32,LEFT
119.4375,24,-3,-5,-14,-6,-5,-17,40,4,-3,-15,-17,-16,-10,23,-8,-7,-25,-17,-18,-17,-76,-20,-33,-43,-43,-12,-37,-36,-6,-3,-4,-3,-4,-15,-15,-29,-7,6,-15,4,-14,13,-16,5,-14,6,6,-18,-17,-25,-17,-26,-25,-18,-13,-14,-20,-34,-55,-16,-25,-36,-35,LEFT
119.4437,7,-10,-11,-17,-10,-10,-22,27,-7,-10,-21,-21,-20,-16,11,-20,-18,-30,-20,-18,-11,-59,-19,-31,-35,-35,-14,-41,-39,1,-7,-10,-9,-9,-18,-17,3,-12,0,-14,1,-12,11,-17,-1,-11,8,10,-15,-14,-18,-11,-18,-16,-12,-2,-4,-8,-20,-40,-5,1,-11,1,LEFT
119.45,14,-2,-2,-7,-5,-4,-18,35,2,3,-11,-11,-15,-1,27,-6,-6,-17,-5,-7,-4,-45,-20,-29,-10,-8,0,-18,-16,24,3,2,2,2,-6,-5,14,-7,27,5,32,7,17,14,24,8,31,31,3,4,-1,5,-4,-4,5,15,12,0,-5,-27,8,6,-4,7,LEFT
119.4563,24,5,4,-3,-2,-2,-25,40,6,8,-6,-6,-15,6,32,-4,-4,-14,-2,-6,-8,-46,-21,-26,-14,-14,-10,-24,-22,30,-2,-5,-5,-6,-23,-22,-6,-10,33,-4,25,-4,10,4,12,-3,12,13,-18,-16,-21,-13,-17,-18,-11,-12,-13,-20,-26,-47,-18,-23,-27,-29,LEFT
119.4625,-3,-28,-30,-29,-30,-29,-38,8,-25,-22,-31,-29,-34,-15,-1,-33,-31,-33,-23,-27,-26,-42,-30,-34,-40,-42,-36,-40,-36,2,-25,-28,-27,-27,-39,-39,-16,-14,10,-16,20,-14,-3,-20,11,-13,-2,-1,-28,-26,-26,-17,-21,-20,-13,-21,-18,-16,-26,-46,-19,-21,-22,-20,LEFT
119.4688,5,-23,-24,-20,-20,-17,-27,18,-15,-8,-18,-14,-15,-1,12,-14,-14,-13,-4,-9,-3,-15,-3,-8,-5,-4,-10,-9,-6,16,-1,-2,-2,-2,-8,-10,17,22,15,10,31,12,28,1,34,12,25,25,0,0,1,10,3,5,11,9,10,8,3,-18,8,6,2,14,LEFT
119.475,23,-3,-3,-1,3,4,-15,40,-1,7,-4,-1,-5,9,27,-3,-2,-8,-1,-5,1,-30,-3,-5,1,1,-8,-13,-10,13,-6,-10,-10,-10,-16,-16,3,12,17,-5,22,-6,16,-11,15,-6,9,8,-18,-18,-21,-16,-21,-22,-15,-9,-12,-20,-27,-48,-16,-17,-27,-20,LEFT
119.4813,-11,-32,-34,-32,-30,-30,-49,7,-34,-26,-36,-34,-40,-22,2,-36,-32,-41,-34,-40,-31,-69,-33,-41,-29,-29,-38,-51,-49,-7,-31,-33,-31,-31,-39,-38,-43,-26,2,-24,16,-22,4,-23,-3,-21,1,1,-25,-23,-31,-25,-27,-26,-21,-8,-12,-25,-28,-48,-13,-18,-29,-20,LEFT
119.4875,5,-19,-22,-22,-20,-18,-35,24,-18,-13,-20,-19,-22,-11,23,-16,-15,-21,-11,-20,-12,-36,-16,-42,-27,-26,-22,-45,-43,19,-15,-16,-15,-16,-14,-16,-14,-22,29,-5,14,-3,18,-16,7,-2,15,14,-6,-6,-14,-6,-14,-12,-4,0,-2,-15,-17,-37,-5,-12,-17,-10,LEFT
119.4938,6,-7,-8,-7,-5,-5,-22,27,-11,-7,-11,-10,-18,-6,21,-13,-12,-19,-9,-20,-16,-34,-24,-26,-46,-47,-22,-49,-46,2,-19,-21,-21,-21,-18,-18,-13,-46,13,-14,-10,-13,-3,-29,-6,-12,-1,-1,-19,-19,-24,-14,-26,-25,-17,-17,-18,-27,-32,-52,-21,-24,-24,-21,LEFT
119.5,4,-8,-9,-7,-10,-8,-26,15,-17,-12,-15,-11,-21,-12,7,-20,-18,-24,-13,-21,-22,-46,-26,-17,-32,-32,-12,-21,-18,11,-6,-8,-7,-8,-12,-12,-11,-6,10,-8,10,-5,-2,-14,-1,-5,-3,-3,-17,-17,-20,-8,-19,-18,-7,-14,-15,-25,-24,-45,-17,-22,-26,-26,LEFT
119.5062,-1,-8,-10,-5,-5,-3,-33,17,-17,-10,-12,-6,-14,-5,9,-16,-15,-20,-8,-10,-16,-40,-17,-18,-23,-23,-13,-18,-17,13,-7,-11,-10,-10,-15,-16,-10,7,24,-14,12,-12,11,-3,5,-13,-2,-3,-17,-17,-22,-7,-17,-16,-17,-13,-13,-21,-20,-42,-15,-7,-17,-18,LEFT
119.5125,2,-16,-17,-11,-13,-11,-43,22,-17,-10,-13,-10,-18,-16,13,-16,-15,-22,-7,-11,-16,-18,-14,-22,-26,-26,-13,-37,-36,-6,-8,-10,-9,-10,-11,-10,-11,3,24,-13,14,-10,11,-12,14,-7,13,13,-3,-1,-7,7,-3,-1,-6,7,8,-1,-1,-23,8,16,6,6,LEFT
119.5188,24,5,5,7,9,11,-11,44,8,14,9,11,8,8,40,11,11,3,19,16,16,-37,-3,-17,-22,-22,3,-14,-13,-3,7,5,5,5,7,5,0,9,-8,17,27,19,23,-11,25,20,31,31,16,17,12,24,16,17,16,24,24,9,11,-10,21,23,15,18,LEFT
119.525,20,8,6,6,10,10,-18,30,3,10,5,6,4,13,25,3,4,-5,6,4,4,-42,-10,-23,-32,-32,-15,-35,-33,16,-9,-12,-11,-11,-18,-18,-4,-14,-26,-1,17,-1,12,-24,10,-2,8,9,-6,-5,-12,-4,-16,-15,-9,2,-1,-14,-21,-40,-3,6,-2,2,LEFT
119.5312,-11,-10,-12,-7,-13,-12,-41,15,-13,-2,-9,-8,-13,-7,14,-7,-5,-14,-8,-14,-17,-36,-17,-21,-23,-23,-7,-24,-22,46,4,3,3,3,-7,-7,14,-6,21,-2,35,1,34,-13,32,1,29,29,13,15,6,16,-2,1,2,22,20,8,2,-19,19,30,18,25,LEFT
119.5375,8,13,12,15,12,13,-7,51,16,22,15,16,12,12,43,21,21,11,18,9,10,-10,3,-2,2,1,5,-2,1,52,10,7,7,7,2,2,-3,3,37,7,37,8,35,4,29,6,20,20,11,11,4,14,-3,-3,-1,4,6,-2,-10,-31,1,11,-2,-10,LEFT
119.5438,-6,-3,-5,-4,-2,-1,2,31,-3,-2,-6,-3,-7,-8,20,-4,-3,-12,-5,-15,-14,-5,-11,-23,-25,-26,-23,-32,-31,10,-21,-23,-23,-22,-23,-22,-15,-15,2,-22,12,-21,8,-6,-1,-21,-6,-6,-11,-11,-19,-8,-24,-23,-25,-10,-8,-15,-23,-43,-11,5,-8,-11,LEFT
119.55,1,-10,-11,-15,-18,-16,-24,22,-7,-5,-14,-12,-16,-17,17,-6,-5,-13,-6,-13,-12,-27,-18,-34,-25,-25,-17,-41,-39,-7,-17,-18,-16,-16,-13,-14,1,-23,6,-8,26,-4,16,19,16,-3,15,15,8,10,2,15,1,3,-2,18,17,7,5,-16,16,28,15,23,LEFT
119.5563,22,15,14,9,3,5,-24,46,20,20,10,12,8,9,41,20,20,13,16,14,11,-40,-6,-10,-4,-3,6,-27,-25,15,7,4,5,5,-1,-1,13,5,24,9,29,10,34,5,33,10,27,27,14,14,8,19,5,6,4,22,19,11,3,-17,15,27,20,24,LEFT
119.5625,15,10,10,4,-6,-4,-32,44,17,10,2,6,-5,4,36,11,12,2,4,1,-5,-33,-2,-4,-19,-20,-13,-6,-3,23,1,-3,-2,-2,-20,-18,-13,21,9,0,20,1,22,-13,30,3,20,21,6,7,2,12,-2,-1,-1,12,11,10,1,-21,8,24,16,19,LEFT
119.5687,20,10,8,0,-8,-6,-20,41,18,10,3,7,-4,6,40,13,14,3,8,4,-1,-25,6,3,-22,-22,-8,16,19,27,9,7,8,7,-8,-8,2,41,10,7,50,8,34,3,41,9,18,18,10,12,9,17,3,4,4,8,10,13,2,-20,6,14,6,8,LEFT
119.575,6,5,3,-3,-8,-7,-22,36,11,5,-2,2,-8,1,34,6,7,-6,2,-5,-9,-3,-4,-7,-8,-9,-14,-5,-2,27,-7,-10,-8,-9,-21,-20,-10,-1,29,-12,14,-13,2,-6,10,-12,-4,-4,-11,-11,-12,-4,-18,-17,-18,-12,-11,-5,-20,-41,-14,-2,-8,-6,LEFT
119.5813,-4,-20,-21,-22,-31,-29,-47,25,-6,-13,-21,-15,-23,-17,18,-12,-11,-22,-11,-19,-20,-4,-18,-21,-13,-13,-28,-22,-18,7,-27,-29,-28,-28,-26,-25,-12,-10,32,-11,8,-9,-4,-9,10,-6,13,14,-3,-2,-4,11,-6,-4,-4,10,10,10,1,-20,11,20,13,21,LEFT
119.5875,-11,-6,-6,-5,-7,-6,-14,40,10,8,2,12,6,8,50,16,16,6,20,11,11,-18,-6,-2,-9,-8,-6,0,3,13,-2,-3,-2,-3,2,0,14,14,50,12,52,13,31,4,43,13,43,42,22,22,18,33,12,13,8,31,31,24,14,-8,27,33,23,26,LEFT
119.5938,1,12,12,9,4,5,0,46,15,14,8,15,7,2,56,16,17,6,15,5,1,-30,-15,-8,-9,-9,-10,-13,-11,8,1,-3,-2,-2,-9,-9,4,-1,32,-11,31,-11,17,-2,18,-10,18,18,3,4,-1,14,-8,-9,-14,1,3,3,-11,-32,-2,7,-1,-8,LEFT
119.6,-8,0,-1,-2,-11,-10,-14,33,3,5,-1,6,-3,-9,41,4,6,2,11,1,-4,-11,-4,-15,10,10,-7,-19,-17,21,6,4,5,6,-1,-2,-6,1,31,2,33,5,13,3,16,6,22,23,15,16,15,33,12,13,7,14,17,20,14,-7,16,23,18,21,LEFT
