Fc5,Fc3,Fc1,Fcz,Fc2,Fc4,Fc6,C5,C3,C1,Cz,C2,C4,C6,Cp5,Cp3,Cp1,Cpz,Cp2,Cp4,Cp6,Fp1,Fpz,Fp2,Af7,Af3,Afz,Af4,Af8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,Ft7,Ft8,T7,T8,T9,T10,Tp7,Tp8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,Po7,Po3,Poz,Po4,Po8,O1,Oz,O2,Iz,Target
-43,-40,1,-28,-28,-21,-21,11,-13,1,-7,-25,-21,-21,3,-29,-11,-46,-20,-15,-46,-46,-50,-60,-36,-43,-63,-59,-35,-41,-17,-66,-46,-28,-24,-27,-44,-28,-17,204,-24,-36,-41,-31,-44,-34,-49,-106,-17,-16,-26,34,-45,-15,-35,-31,-16,10,-37,-36,-24,-32,-31,-29,LEFT
-50,-48,-6,-35,-35,-31,-31,-1,-22,-11,-16,-35,-27,-29,-6,-44,-24,-55,-28,-17,-51,-74,-67,-78,-71,-109,-84,-77,-68,-64,-35,-72,-55,-39,-37,-41,-58,-45,-29,185,-36,-52,-51,-39,-62,-45,-67,-120,-34,-25,-37,25,-55,-26,-46,-45,-26,3,-46,-43,-33,-42,-42,-42,LEFT
-56,-53,-17,-45,-45,-40,-40,0,-27,-18,-25,-42,-33,-35,-7,-44,-26,-59,-32,-20,-54,-77,-65,-72,-55,-67,-93,-84,-61,-65,-46,-79,-61,-43,-37,-40,-61,-40,-23,187,-31,-48,-42,-40,-52,-32,-55,-108,-23,-15,-32,32,-50,-15,-35,-29,-17,12,-37,-31,-24,-30,-32,-31,LEFT
-58,-56,-21,-47,-48,-34,-34,6,-26,-20,-27,-43,-35,-35,-8,-47,-25,-62,-36,-22,-55,-83,-57,-64,-64,-31,-93,-82,-51,-64,-49,-105,-78,-52,-39,-42,-66,-30,-31,182,-39,-60,-50,-45,-54,-52,-59,-118,-34,-28,-48,21,-61,-21,-44,-37,-33,0,-43,-36,-34,-39,-39,-41,LEFT
-72,-74,-37,-62,-63,-45,-45,-10,-44,-39,-43,-55,-44,-36,-22,-63,-44,-79,-50,-30,-60,-89,-70,-86,-64,-65,-100,-78,-44,-65,-58,-117,-84,-59,-46,-50,-74,-31,-41,180,-51,-58,-58,-44,-67,-42,-76,-128,-42,-36,-55,14,-64,-24,-41,-45,-35,2,-41,-34,-34,-36,-37,-39,LEFT
-67,-70,-33,-56,-56,-41,-42,-5,-40,-30,-39,-50,-40,-30,-18,-58,-37,-74,-44,-20,-60,-69,-56,-76,-36,-45,-90,-73,-34,-44,-44,-95,-67,-47,-36,-40,-68,-25,-29,184,-39,-44,-46,-38,-59,-25,-69,-115,-26,-21,-43,24,-55,-15,-33,-28,-17,15,-30,-22,-16,-22,-24,-22,LEFT
-58,-60,-23,-48,-49,-34,-34,-2,-32,-20,-31,-49,-37,-33,-10,-50,-26,-70,-46,-22,-62,-72,-65,-79,-61,-48,-93,-77,-45,-39,-53,-94,-69,-48,-37,-40,-73,-35,-34,173,-43,-51,-52,-44,-58,-41,-68,-114,-28,-20,-46,10,-64,-26,-45,-26,-21,11,-37,-33,-17,-29,-30,-29,LEFT
-61,-61,-22,-48,-49,-39,-39,1,-33,-23,-33,-52,-46,-41,-7,-49,-29,-74,-51,-30,-63,-73,-66,-77,-64,-59,-93,-72,-49,-34,-52,-93,-70,-49,-39,-42,-76,-35,-32,171,-49,-48,-49,-44,-51,-49,-64,-111,-27,-24,-49,-1,-66,-29,-46,-23,-15,12,-39,-32,-15,-27,-29,-25,LEFT
-61,-63,-25,-50,-50,-38,-39,-4,-35,-24,-36,-55,-48,-42,-7,-52,-29,-74,-54,-32,-69,-71,-58,-70,-61,-59,-91,-68,-48,-27,-55,-86,-71,-54,-42,-45,-80,-33,-30,169,-40,-53,-47,-45,-56,-63,-68,-113,-30,-31,-51,-4,-69,-33,-51,-26,-19,6,-40,-35,-21,-32,-32,-33,LEFT
-69,-70,-34,-63,-64,-48,-48,-14,-43,-33,-46,-67,-51,-52,-17,-58,-35,-81,-57,-35,-69,-73,-65,-85,-56,-66,-100,-76,-62,-31,-71,-89,-76,-62,-50,-52,-83,-40,-36,163,-46,-61,-58,-52,-64,-51,-78,-117,-35,-31,-48,-3,-60,-26,-42,-32,-22,10,-33,-31,-21,-30,-29,-31,LEFT
-65,-65,-24,-53,-52,-39,-39,-1,-33,-24,-32,-51,-35,-42,-13,-45,-22,-64,-36,-22,-53,-64,-56,-69,-45,-47,-79,-60,-62,-18,-44,-74,-61,-42,-30,-32,-60,-19,-21,176,-33,-43,-44,-35,-46,-16,-62,-98,-19,-11,-30,19,-40,-7,-25,-15,-7,29,-14,-15,-1,-11,-10,-9,LEFT
-51,-49,-4,-34,-34,-19,-19,10,-17,-5,-14,-34,-22,-33,-2,-37,-8,-49,-24,-12,-48,-53,-50,-59,-38,-43,-64,-58,-55,-8,-40,-61,-52,-30,-21,-24,-55,-13,-17,178,-25,-38,-35,-36,-38,-25,-55,-92,-11,-5,-24,31,-35,-5,-24,-8,-3,34,-8,-11,3,-6,-5,-7,LEFT
-50,-50,-6,-35,-36,-26,-26,13,-16,-3,-13,-30,-15,-27,8,-28,-3,-44,-15,-6,-39,-65,-49,-66,-42,-72,-70,-58,-27,-8,-39,-56,-47,-25,-22,-24,-56,-12,-11,178,-17,-35,-22,-35,-24,-18,-37,-73,6,14,-6,49,-16,15,-6,13,20,54,12,16,21,14,12,12,LEFT
-29,-28,14,-16,-16,-8,-9,37,7,18,8,-11,2,-8,29,-5,20,-25,6,11,-22,-42,-32,-45,-23,-16,-52,-40,2,7,-15,-37,-33,-12,-6,-9,-35,3,8,188,-1,-26,-8,-22,-8,-6,-27,-63,19,25,4,52,-12,16,-4,19,30,60,14,2,31,23,22,27,LEFT
-30,-33,8,-22,-22,-10,-10,30,2,8,-1,-24,-6,-17,22,-16,6,-40,-10,-1,-33,-52,-43,-59,-39,-2,-65,-49,-17,-10,-33,-55,-52,-32,-16,-21,-42,-8,-11,178,-14,-33,-27,-32,-29,-23,-49,-83,-1,3,-15,27,-36,-6,-23,-6,3,36,-7,-14,3,-4,-5,-5,LEFT
-44,-49,-10,-36,-37,-23,-23,16,-13,-7,-17,-35,-19,-24,9,-29,-10,-58,-24,-12,-40,-50,-54,-65,-40,-31,-74,-51,-32,-16,-42,-71,-56,-37,-24,-27,-51,-14,-25,172,-29,-34,-32,-32,-42,-36,-63,-93,-12,-9,-27,16,-46,-16,-33,-22,-9,22,-22,-24,-12,-20,-22,-24,LEFT
-49,-51,-7,-35,-35,-21,-21,12,-12,-8,-18,-35,-21,-27,1,-33,-14,-57,-30,-12,-49,-41,-52,-60,-36,-34,-70,-54,-14,-20,-32,-72,-46,-33,-24,-26,-52,-11,-29,172,-35,-32,-46,-33,-48,-32,-76,-105,-25,-16,-38,6,-53,-24,-40,-35,-19,11,-35,-38,-24,-34,-35,-41,LEFT
-57,-61,-17,-44,-44,-31,-31,1,-24,-17,-23,-43,-31,-34,-12,-45,-20,-63,-35,-22,-53,-68,-68,-70,-65,-49,-82,-70,-40,-34,-53,-74,-56,-43,-33,-36,-63,-22,-36,165,-43,-45,-57,-42,-50,-44,-82,-109,-27,-16,-36,6,-53,-22,-42,-36,-20,16,-32,-34,-24,-31,-34,-39,LEFT
-53,-54,-10,-37,-37,-29,-30,7,-14,-7,-13,-34,-23,-27,-8,-35,-9,-52,-22,-12,-44,-67,-73,-76,-63,-46,-78,-74,-61,-27,-51,-64,-45,-35,-30,-33,-63,-25,-31,168,-36,-41,-54,-32,-53,-22,-69,-101,-21,-10,-29,12,-45,-14,-32,-29,-17,21,-25,-24,-21,-26,-27,-31,LEFT
-58,-62,-14,-43,-44,-35,-35,-1,-23,-16,-24,-44,-34,-40,-19,-51,-20,-62,-35,-23,-61,-67,-65,-78,-66,-61,-94,-74,-43,-33,-58,-79,-58,-50,-43,-46,-69,-39,-40,155,-44,-46,-61,-39,-70,-32,-91,-122,-40,-26,-48,-8,-64,-29,-46,-49,-37,4,-42,-41,-40,-42,-40,-43,LEFT
-65,-72,-25,-59,-59,-48,-49,-11,-32,-31,-37,-54,-43,-44,-26,-56,-34,-72,-41,-31,-64,-59,-72,-91,-62,-57,-101,-65,-42,-34,-52,-83,-60,-51,-46,-50,-71,-41,-40,151,-44,-49,-62,-42,-65,-41,-87,-116,-34,-14,-42,-1,-56,-22,-40,-38,-24,14,-32,-30,-30,-32,-31,-31,LEFT
-57,-60,-11,-45,-46,-37,-37,1,-14,-14,-16,-36,-23,-26,-6,-35,-15,-53,-20,-7,-46,-59,-62,-74,-47,-35,-89,-60,-25,-31,-51,-66,-44,-34,-30,-33,-61,-23,-29,159,-30,-39,-55,-32,-43,-22,-65,-93,-8,11,-21,24,-32,-3,-21,-16,0,35,-12,-10,-7,-11,-11,-15,LEFT
-47,-46,1,-34,-34,-28,-29,12,-4,1,-4,-25,-15,-24,6,-23,-1,-43,-17,-6,-48,-63,-55,-84,-42,-39,-88,-65,-29,-20,-47,-60,-41,-36,-33,-36,-65,-23,-22,149,-25,-46,-45,-39,-43,-32,-67,-99,-16,2,-29,15,-42,-17,-36,-25,-9,27,-27,-27,-15,-23,-23,-30,LEFT
-44,-49,-3,-37,-37,-37,-38,12,-10,-6,-12,-31,-25,-35,-2,-25,-6,-50,-24,-25,-59,-55,-56,-89,-41,-76,-80,-63,-48,-13,-39,-46,-30,-30,-36,-40,-62,-24,-14,143,-21,-50,-33,-43,-40,-42,-63,-95,-13,4,-27,14,-43,-16,-37,-23,-6,31,-25,-23,-12,-19,-19,-25,LEFT
-42,-43,5,-28,-28,-31,-32,15,-5,1,-5,-24,-20,-31,2,-25,-3,-48,-20,-17,-55,-44,-48,-78,-24,-15,-76,-60,-40,-19,-39,-52,-35,-28,-33,-36,-55,-26,-17,150,-23,-45,-41,-40,-37,-26,-68,-92,-6,10,-20,20,-39,-9,-30,-20,-3,35,-17,-16,-9,-16,-15,-26,LEFT
-51,-51,-2,-33,-33,-35,-36,10,-8,-3,-10,-26,-17,-30,5,-25,-5,-47,-22,-10,-52,-62,-51,-84,-34,-5,-78,-61,-44,-30,-45,-63,-42,-34,-39,-42,-56,-38,-24,148,-29,-42,-50,-43,-42,-31,-67,-92,-6,12,-16,21,-35,-10,-31,-17,-2,39,-20,-18,-7,-16,-18,-25,LEFT
-50,-48,-2,-37,-37,-38,-39,13,-7,-2,-13,-26,-15,-24,7,-23,-3,-44,-21,-11,-47,-70,-46,-77,-40,-34,-73,-57,-42,-21,-39,-57,-41,-35,-40,-43,-52,-33,-18,150,-26,-43,-43,-33,-41,-39,-65,-93,-11,7,-18,21,-35,-9,-27,-22,-8,35,-20,-16,-13,-21,-17,-22,LEFT
-51,-54,-5,-42,-42,-41,-42,7,-15,-8,-17,-32,-22,-22,-1,-34,-12,-53,-27,-17,-50,-62,-60,-85,-46,-44,-82,-63,-31,-31,-51,-79,-53,-45,-46,-50,-61,-42,-31,140,-45,-41,-64,-39,-56,-35,-84,-111,-25,-9,-32,5,-48,-24,-36,-42,-25,18,-35,-27,-32,-35,-32,-40,LEFT
-68,-72,-21,-53,-54,-54,-54,-10,-29,-22,-29,-44,-41,-36,-20,-53,-30,-68,-39,-30,-66,-81,-76,-99,-73,-61,-97,-75,-46,-57,-66,-97,-66,-53,-56,-58,-67,-48,-45,130,-55,-50,-65,-45,-71,-41,-101,-124,-37,-23,-41,-8,-57,-31,-44,-51,-33,12,-43,-33,-36,-42,-41,-44,LEFT
-72,-73,-22,-51,-52,-51,-52,-16,-27,-18,-28,-40,-41,-39,-23,-51,-33,-69,-40,-32,-68,-72,-67,-89,-71,-67,-84,-72,-49,-58,-64,-81,-55,-42,-49,-51,-59,-46,-39,130,-44,-52,-56,-43,-53,-45,-95,-119,-37,-25,-44,-7,-61,-29,-42,-48,-35,6,-44,-26,-41,-49,-44,-48,LEFT
-71,-73,-26,-57,-58,-51,-52,-20,-31,-27,-39,-53,-46,-44,-29,-58,-43,-81,-54,-49,-77,-72,-72,-96,-62,-51,-85,-77,-90,-59,-71,-85,-61,-50,-56,-60,-69,-58,-46,116,-51,-65,-63,-49,-74,-58,-106,-130,-51,-40,-60,-20,-78,-50,-60,-57,-45,-7,-64,-59,-51,-58,-51,-52,LEFT
-72,-76,-33,-64,-65,-56,-56,-20,-32,-28,-42,-55,-51,-37,-22,-52,-40,-79,-51,-49,-72,-72,-64,-98,-77,-45,-84,-81,-79,-54,-61,-83,-60,-50,-55,-58,-67,-56,-37,119,-43,-63,-51,-45,-63,-43,-96,-114,-37,-22,-48,-5,-65,-39,-48,-40,-28,8,-53,-45,-33,-42,-40,-41,LEFT
-63,-70,-25,-59,-59,-52,-53,-12,-22,-17,-32,-46,-48,-33,-4,-45,-28,-67,-45,-42,-72,-72,-63,-74,-73,-59,-84,-80,-45,-50,-59,-79,-59,-48,-54,-57,-67,-58,-30,118,-39,-55,-48,-45,-49,-50,-88,-107,-27,-13,-44,-4,-68,-41,-51,-32,-26,8,-53,-45,-30,-42,-42,-42,LEFT
-66,-73,-30,-64,-65,-58,-59,-17,-26,-25,-39,-55,-56,-43,-14,-53,-36,-75,-56,-48,-80,-73,-66,-100,-71,-70,-82,-74,-64,-64,-67,-88,-64,-56,-62,-64,-69,-61,-46,112,-51,-69,-59,-49,-68,-67,-101,-122,-40,-25,-56,-19,-77,-51,-60,-50,-40,-5,-61,-53,-42,-52,-53,-52,LEFT
-74,-78,-37,-65,-65,-62,-62,-26,-34,-30,-42,-58,-58,-39,-22,-56,-40,-74,-57,-45,-76,-83,-74,-94,-65,-110,-71,-69,-60,-67,-70,-81,-61,-51,-57,-60,-63,-48,-46,112,-48,-61,-55,-42,-63,-63,-97,-116,-32,-15,-43,-5,-61,-36,-49,-44,-27,7,-46,-41,-31,-35,-40,-37,LEFT
-64,-69,-24,-51,-51,-49,-49,-16,-22,-18,-29,-45,-46,-30,-15,-48,-31,-64,-42,-36,-68,-70,-57,-74,-50,-58,-60,-58,-60,-50,-47,-80,-56,-45,-51,-54,-60,-39,-36,111,-42,-55,-51,-42,-60,-42,-96,-117,-31,-14,-41,-1,-59,-32,-45,-43,-29,4,-43,-37,-31,-36,-37,-37,LEFT
-64,-79,-37,-63,-64,-59,-60,-21,-32,-34,-44,-58,-54,-44,-26,-57,-41,-75,-46,-41,-71,-81,-59,-88,-54,-32,-74,-77,-73,-55,-48,-103,-78,-64,-64,-67,-72,-58,-45,102,-46,-65,-54,-47,-64,-44,-90,-118,-35,-20,-46,-3,-60,-31,-42,-39,-27,3,-37,-29,-26,-34,-32,-33,LEFT
-68,-83,-41,-68,-67,-61,-62,-20,-34,-35,-44,-55,-51,-33,-21,-51,-37,-71,-40,-33,-63,-79,-57,-91,-61,-50,-69,-77,-62,-46,-51,-96,-67,-54,-58,-59,-64,-45,-40,114,-39,-56,-45,-40,-50,-44,-75,-105,-21,-7,-36,12,-53,-21,-36,-22,-14,14,-29,-20,-13,-23,-22,-23,LEFT
-61,-73,-32,-61,-61,-55,-56,-14,-29,-27,-36,-53,-50,-29,-14,-47,-33,-68,-38,-41,-67,-60,-56,-91,-57,-49,-63,-71,-43,-50,-53,-93,-63,-52,-59,-62,-66,-39,-46,113,-45,-55,-50,-48,-57,-47,-89,-114,-30,-14,-44,3,-62,-26,-44,-34,-26,4,-37,-25,-22,-32,-32,-33,LEFT
-71,-79,-39,-63,-64,-60,-61,-25,-36,-32,-41,-58,-52,-31,-20,-53,-39,-71,-40,-46,-63,-83,-63,-110,-83,-77,-71,-72,-55,-65,-74,-99,-69,-59,-61,-64,-60,-35,-56,112,-55,-62,-55,-47,-64,-55,-97,-111,-32,-10,-41,1,-64,-27,-48,-32,-21,9,-34,-30,-18,-25,-28,-27,LEFT
-71,-78,-41,-63,-63,-60,-60,-20,-34,-27,-40,-56,-49,-30,-10,-49,-35,-70,-42,-40,-67,-82,-77,-118,-73,-65,-73,-73,-66,-52,-65,-109,-70,-59,-62,-65,-59,-36,-43,110,-45,-58,-45,-47,-48,-48,-84,-104,-26,-8,-41,3,-71,-31,-52,-27,-16,9,-37,-36,-17,-25,-31,-27,LEFT
-68,-83,-49,-73,-73,-68,-68,-21,-40,-36,-52,-65,-56,-40,-16,-55,-45,-82,-55,-49,-79,-84,-79,-114,-73,-64,-80,-87,-71,-53,-77,-117,-83,-70,-73,-77,-68,-41,-50,100,-51,-60,-51,-55,-70,-49,-99,-119,-42,-24,-55,-15,-79,-41,-57,-41,-33,-2,-49,-42,-30,-36,-39,-34,LEFT
-76,-90,-54,-81,-81,-77,-77,-26,-47,-43,-58,-67,-58,-43,-22,-60,-48,-82,-55,-53,-78,-98,-70,-120,-77,-72,-83,-93,-58,-49,-80,-114,-86,-69,-77,-79,-66,-39,-51,100,-53,-61,-48,-54,-67,-51,-94,-119,-45,-23,-53,-14,-74,-36,-53,-43,-38,0,-48,-40,-34,-38,-39,-35,LEFT
-76,-88,-51,-78,-78,-72,-72,-29,-45,-40,-55,-61,-55,-42,-26,-64,-46,-81,-56,-50,-80,-78,-68,-116,-67,-64,-79,-86,-69,-50,-72,-116,-84,-65,-70,-72,-58,-40,-53,102,-55,-65,-50,-56,-67,-56,-99,-125,-50,-26,-56,-15,-79,-43,-59,-49,-43,-6,-55,-48,-43,-48,-49,-44,LEFT
-72,-83,-46,-70,-69,-65,-64,-19,-38,-31,-47,-55,-54,-41,-17,-57,-42,-74,-52,-48,-78,-77,-67,-115,-65,-67,-71,-79,-62,-48,-73,-101,-71,-51,-60,-61,-57,-35,-44,105,-45,-58,-36,-54,-61,-64,-92,-113,-42,-17,-49,-8,-67,-34,-50,-37,-33,3,-43,-27,-32,-39,-40,-32,LEFT
-58,-64,-28,-51,-49,-50,-50,-5,-22,-15,-32,-44,-40,-24,-5,-46,-28,-62,-36,-39,-63,-64,-59,-106,-51,-83,-62,-64,-82,-39,-63,-80,-54,-37,-49,-53,-49,-26,-35,110,-37,-58,-31,-45,-58,-30,-83,-105,-32,-8,-39,1,-59,-26,-42,-30,-25,13,-39,-36,-21,-29,-29,-24,LEFT
-52,-64,-30,-57,-58,-56,-57,-4,-19,-18,-37,-52,-43,-33,-6,-43,-27,-67,-40,-41,-70,-79,-69,-106,-48,-26,-74,-82,-72,-43,-76,-92,-72,-51,-61,-64,-54,-34,-37,101,-43,-53,-35,-49,-64,-30,-84,-109,-33,-13,-41,-9,-66,-32,-46,-33,-28,12,-44,-40,-26,-33,-37,-32,LEFT
-57,-71,-36,-65,-64,-60,-60,-11,-25,-25,-43,-51,-44,-33,-12,-44,-30,-72,-41,-40,-68,-80,-59,-92,-55,-28,-75,-76,-46,-42,-76,-93,-72,-48,-55,-58,-43,-15,-41,111,-38,-50,-34,-43,-60,-38,-90,-111,-31,-14,-39,-6,-61,-29,-44,-33,-26,14,-42,-35,-26,-32,-39,-33,LEFT
-58,-59,-22,-49,-48,-46,-46,-9,-21,-13,-30,-36,-34,-24,-15,-40,-24,-63,-33,-34,-65,-50,-45,-104,-29,-39,-62,-56,-50,-30,-69,-77,-48,-30,-43,-46,-29,-1,-35,115,-35,-44,-29,-45,-52,-34,-90,-106,-24,-8,-30,3,-54,-23,-38,-31,-20,20,-33,-27,-24,-28,-33,-29,LEFT
-52,-51,-11,-36,-36,-41,-41,-6,-16,-4,-17,-28,-30,-22,-15,-34,-20,-56,-27,-29,-59,-60,-50,-100,-40,-26,-56,-56,-83,-34,-59,-78,-46,-28,-38,-42,-29,5,-33,115,-36,-43,-29,-44,-55,-31,-93,-103,-23,-1,-24,7,-48,-16,-31,-30,-14,25,-24,-22,-20,-22,-30,-25,LEFT
-46,-45,-7,-29,-29,-33,-33,-1,-7,4,-6,-19,-21,-12,-6,-24,-7,-45,-14,-17,-47,-62,-46,-97,-51,-28,-55,-61,-80,-39,-54,-68,-42,-25,-32,-35,-34,5,-25,117,-27,-42,-23,-38,-45,-29,-85,-94,-17,8,-15,21,-42,-11,-26,-20,-9,31,-21,-21,-10,-15,-22,-17,LEFT
-44,-44,-10,-34,-34,-37,-37,2,-12,0,-12,-26,-28,-17,-11,-33,-13,-53,-25,-27,-58,-52,-50,-100,-34,-34,-62,-63,-40,-39,-65,-69,-50,-32,-44,-48,-42,2,-33,106,-37,-52,-36,-46,-51,-46,-91,-109,-30,-9,-30,12,-60,-26,-43,-31,-23,15,-34,-34,-25,-33,-37,-31,LEFT
-52,-50,-21,-43,-43,-47,-48,-4,-21,-10,-22,-35,-32,-19,-16,-38,-23,-62,-33,-29,-56,-64,-46,-101,-31,-36,-53,-55,-43,-42,-67,-65,-47,-31,-44,-47,-39,12,-31,105,-36,-50,-34,-46,-54,-39,-87,-106,-26,-9,-26,20,-55,-18,-37,-31,-18,22,-26,-27,-22,-26,-30,-21,LEFT
-39,-33,-4,-26,-25,-33,-34,8,-3,8,-3,-20,-19,-10,-5,-21,-7,-43,-16,-17,-51,-51,-20,-83,-1,-18,-34,-42,-33,-24,-47,-44,-24,-12,-30,-33,-26,18,-12,109,-20,-35,-14,-36,-42,-20,-78,-93,-8,4,-10,31,-44,-5,-30,-22,-5,33,-15,-18,-12,-18,-21,-13,LEFT
-30,-26,7,-14,-14,-29,-29,15,2,16,4,-15,-17,-14,2,-18,1,-35,-15,-14,-52,-54,-25,-87,-21,-12,-36,-42,-29,-31,-50,-63,-29,-15,-34,-37,-27,8,-20,102,-24,-41,-27,-34,-48,-28,-84,-101,-16,-6,-18,15,-54,-13,-37,-27,-16,18,-25,-27,-21,-30,-31,-24,LEFT
-45,-41,-12,-27,-27,-41,-41,1,-15,-3,-14,-29,-25,-18,-4,-29,-12,-49,-24,-18,-49,-69,-49,-106,-55,-71,-45,-53,-62,-52,-79,-70,-37,-28,-44,-47,-31,4,-32,96,-36,-44,-29,-38,-54,-29,-87,-106,-22,-13,-23,10,-54,-12,-33,-27,-18,19,-25,-23,-21,-25,-29,-20,LEFT
-46,-39,-14,-28,-28,-37,-38,3,-14,1,-13,-27,-17,-13,2,-28,-8,-44,-21,-15,-42,-52,-41,-102,-17,-18,-28,-46,-68,-33,-56,-59,-33,-20,-33,-35,-18,13,-13,109,-22,-37,-16,-26,-34,-15,-70,-95,-10,0,-11,20,-40,-1,-22,-16,-5,32,-14,-15,-12,-14,-21,-16,LEFT
-35,-31,-4,-17,-16,-28,-29,14,-4,11,-3,-20,-10,-4,7,-22,2,-34,-12,2,-37,-36,-30,-93,-12,19,-20,-46,-47,-33,-52,-65,-34,-17,-29,-32,-18,11,-15,112,-21,-36,-19,-26,-30,-22,-69,-93,-8,2,-7,17,-38,-4,-25,-17,-5,32,-14,-18,-15,-18,-23,-22,LEFT
-35,-29,-3,-14,-14,-30,-31,15,-2,13,-1,-22,-12,-4,10,-17,4,-34,-11,1,-40,-41,-33,-89,-6,14,-19,-46,-21,-30,-44,-63,-31,-16,-31,-35,-17,13,-12,118,-21,-33,-16,-26,-35,-23,-73,-92,-7,3,-7,20,-36,-5,-24,-17,-4,31,-13,-12,-13,-17,-19,-17,LEFT
-36,-27,-2,-15,-15,-31,-33,12,-4,15,-1,-19,-14,-5,3,-21,4,-36,-13,3,-41,-66,-36,-84,-17,-5,-22,-43,-16,-33,-46,-61,-33,-16,-34,-37,-13,12,-16,113,-26,-33,-26,-26,-44,-29,-86,-101,-17,-3,-13,15,-40,-8,-29,-28,-15,20,-18,-18,-21,-24,-25,-28,LEFT
-44,-34,-12,-20,-20,-36,-37,-1,-16,6,-9,-23,-16,-2,-6,-32,-7,-43,-19,-2,-44,-67,-39,-78,-29,-24,-29,-46,-45,-32,-64,-65,-42,-22,-35,-38,-15,2,-25,91,-36,-26,-34,-25,-54,-23,-90,-106,-22,-8,-16,11,-42,-8,-29,-33,-16,23,-16,-12,-19,-22,-26,-26,LEFT
-41,-30,-8,-15,-14,-25,-27,4,-6,12,-3,-15,-7,3,2,-24,-2,-33,-10,-1,-37,-43,-27,-84,4,-8,-20,-35,-22,-21,-49,-46,-30,-12,-22,-26,-6,5,-17,-130,-28,-13,-27,-17,-41,-8,-78,-97,-8,2,-10,16,-38,-3,-21,-21,-8,27,-15,-20,-12,-16,-22,-17,LEFT
-40,-31,-10,-20,-20,-25,-26,3,-14,5,-9,-24,-14,-5,-5,-31,-10,-43,-22,-9,-44,-55,-46,-92,-4,-22,-28,-49,-31,-37,-67,-51,-37,-23,-31,-34,-15,-2,-31,-286,-45,-30,-43,-21,-52,-23,-95,-112,-23,-14,-28,-8,-54,-18,-35,-39,-27,7,-32,-39,-30,-35,-36,-33,LEFT
-50,-40,-23,-31,-31,-34,-35,-10,-29,-6,-18,-33,-18,-10,-19,-39,-16,-50,-31,-11,-45,-53,-43,-82,-7,-32,-35,-56,-22,-41,-79,-62,-45,-29,-36,-39,-25,-6,-35,-259,-43,-38,-42,-16,-60,-32,-98,-112,-23,-12,-25,-5,-53,-15,-33,-36,-21,15,-26,-24,-25,-28,-28,-24,LEFT
-52,-40,-24,-32,-32,-35,-36,-9,-18,1,-13,-30,-16,-11,-16,-33,-7,-42,-25,-3,-45,-54,-44,-81,-3,-35,-35,-51,-16,-33,-66,-54,-44,-27,-35,-39,-29,-10,-26,-253,-29,-33,-33,-15,-41,-20,-84,-99,-11,-1,-16,5,-46,-6,-22,-17,-7,26,-17,-17,-12,-22,-20,-17,LEFT
-49,-36,-24,-30,-30,-37,-36,-2,-15,4,-10,-29,-11,-11,-8,-29,-6,-42,-20,-3,-42,-65,-49,-84,-21,-46,-43,-60,-52,-43,-76,-54,-43,-29,-37,-40,-33,-18,-32,-259,-33,-35,-38,-24,-45,-21,-93,-102,-15,-5,-20,-1,-50,-14,-26,-20,-13,20,-23,-28,-15,-29,-30,-27,LEFT
-48,-31,-20,-26,-25,-32,-32,-2,-14,6,-5,-24,-3,-3,-3,-25,-4,-37,-15,-2,-37,-69,-48,-69,-20,-83,-31,-52,-8,-46,-71,-35,-25,-14,-25,-28,-23,-4,-27,-252,-26,-27,-30,-10,-37,-26,-86,-93,-2,4,-10,6,-40,-6,-23,-10,-4,29,-16,-18,-8,-21,-21,-13,LEFT
-35,-17,-5,-15,-14,-17,-18,5,-2,17,7,-12,9,12,4,-17,3,-26,-9,6,-33,-66,-39,-63,-6,-22,-21,-44,-10,-44,-63,-29,-29,-13,-23,-26,-22,-5,-20,-247,-22,-21,-22,-15,-34,-23,-87,-100,-7,-4,-14,0,-44,-10,-29,-22,-11,22,-21,-23,-18,-28,-26,-20,LEFT
-42,-30,-22,-26,-26,-33,-33,-11,-17,2,-6,-25,-4,-5,-6,-29,-11,-38,-20,-6,-45,-65,-40,-81,-7,7,-34,-63,-64,-47,-67,-55,-50,-35,-41,-44,-37,-22,-26,-206,-33,-36,-29,-27,-49,-18,-97,-106,-18,-13,-19,-6,-52,-12,-29,-27,-15,21,-25,-22,-22,-28,-29,-23,LEFT
-50,-37,-32,-35,-35,-47,-48,-17,-22,0,-11,-31,-14,-19,-13,-32,-11,-41,-22,-10,-50,-56,-39,-69,-22,-24,-36,-68,-29,-41,-55,-48,-46,-36,-49,-53,-41,-30,-24,-5,-30,-35,-27,-22,-45,-22,-93,-102,-11,-5,-16,-3,-52,-12,-29,-24,-11,22,-23,-24,-18,-28,-25,-23,LEFT
-49,-32,-28,-37,-36,-49,-48,-15,-21,2,-10,-32,-18,-18,-14,-30,-12,-42,-21,-9,-51,-70,-51,-63,-42,-44,-37,-59,-30,-43,-62,-50,-42,-33,-47,-51,-37,-32,-26,152,-31,-36,-16,-24,-43,-26,-99,-106,-13,-9,-21,-4,-54,-15,-30,-32,-18,10,-25,-26,-27,-36,-33,-28,LEFT
